"1707 Gates Avenue, Unit 1R",Ridgewood,2250,2 BD,1 BA
"83-30 Kew Gardens Road, Unit 3G",Kew Gardens,3250,2 BD,2 BA
"83-30 Kew Gardens Road, Unit 3B",Kew Gardens,3250,2 BD,2 BA
"64-09 102nd Street, Unit 3",Rego Park,2200,2 BD,1 BA
"71-13 60th Lane, Unit 201",Ridgewood,2550,2 BD,1 BA
"85-60 116th Street, Unit 2",Richmond Hill,2400,3 BD,1 BA
"20-20 23rd Street, Unit 2",Ditmars,2550,2 BD,1 BA
"45-42 Vernon Boulevard, Unit 2L",Hunters Point,2150,1 BD,1 BA
"42-60 Crescent Street, Unit 5D",Long Island City,4500,2 BD,2 BA
"31-37 14th Street, Unit 2",Astoria,2450,3 BD,1 BA
"37-02 21st Avenue, Unit 2A",Steinway,2399,3 BD,1 BA
"48-53 45th Street, Unit B6",Sunnyside,2200,2 BD,1 BA
37-33 College Point Boulevard,Downtown Flushing,2100,1 BD,1 BA
"10-50 Jackson Avenue, Unit 3E",Hunters Point,2700,1 BD,1 BA
"53-23 Skillman Avenue, Unit 3R",Woodside,2600,2 BD,1 BA
"21-77 33rd Street, Unit 2D",Steinway,2375,2 BD,1 BA
"61-18 55th Street, Unit 1R",Maspeth,2550,2 BD,1.5 BA
"77-15 79th Place, Unit 1",Glendale,2225,2 BD,1 BA
"21-38 33rd Street, Unit 2R",Steinway,2650,2 BD,1 BA
"41-15 29th Street, Unit 510",Long Island City,2400,Studio,1 BA
"61-11 79th Street, Unit 1",Middle Village,3300,3 BD,2.5 BA
"73-11 67th Drive, Unit 1",Middle Village,3500,4 BD,2 BA
"10-37 51st Avenue, Unit 2",Hunters Point,2500,1 BD,1 BA
"155-01 90th Avenue, Unit 4M",Jamaica,1575,Studio,1 BA
"62-08 77th Place, Unit 2",Middle Village,2100,1 BD,2 BA
"32-42 55th Street, Unit 3R",North Woodside,2350,2 BD,1 BA
"27-37 27th Street, Unit 1I",Astoria,2800,2 BD,1 BA
"22-18 Jackson Avenue, Unit 202",Long Island City,3125,1 BD,1 BA
"19-41 76th Street, Unit 2",Astoria Heights,2800,3 BD,2 BA
"34-09 75th Street, Unit 2",Jackson Heights,2000,2 BD,1 BA
"115-25 Metropolitan Avenue, Unit 143",Kew Gardens,2250,1 BD,1 BA
"90-02 Queens Boulevard, Unit 301",Elmhurst,3100,3 BD,1 BA
"70-38 66th Street, Unit 2L",Glendale,1973,2 BD,1 BA
"111-32 76th Avenue, Unit 4L",Forest Hills,1975,1 BD,1 BA
"178-02 Hillside Avenue, Unit 406",Jamaica Estates,2250,1 BD,1 BA
"178-02 Hillside Avenue, Unit 419",Jamaica Estates,1825,Studio,1 BA
"178-02 Hillside Avenue, Unit 409",Jamaica Estates,3675,2 BD,2 BA
"53-23 Skillman Avenue, Unit 1L",Woodside,2450,2 BD,1 BA
"77-34 Austin Street, Unit 3L",Forest Hills,2000,1 BD,1 BA
"60-49 Linden Street, Unit 2",Ridgewood,2500,2 BD,1 BA
"117-12 Ocean Promenade, Unit 3C",Rockaway Park,1625,1 BD,1 BA
"43-07 31st Avenue, Unit 1",Astoria,1900,Studio,1 BA
"84-31 Corona Avenue, Unit 3",Elmhurst,2600,3 BD,1 BA
"34-07 34th Avenue, Unit 1F",Astoria,2000,2 BD,1 BA
"26-42 28th Street, Unit 2F",Long Island City,2999,2 BD,2 BA
"92-11 Desota Road, Unit 2A",Queens,2095,3 BD,1 BA
"108-24 71st Avenue, Unit 1D",Forest Hills,1600,Studio,1 BA
"59-30 108th Street, Unit 6I",South Corona,2500,2 BD,1 BA
"30-94 Crescent Street, Unit 6D",Astoria,2450,1 BD,1 BA
"78-21 73rd Place, Unit 1",Glendale,1500,1 BD,1 BA
"116-24 Grosvenor Lane, Unit 6E",Kew Gardens,2100,1 BD,1 BA
"45-56 42nd Street, Unit 2F",Sunnyside,2125,1 BD,1 BA
"45-55 41st Street, Unit 4B",Sunnyside,1795,1 BD,1 BA
"41-43 39th Place, Unit 3D",Sunnyside,2850,2 BD,1.5 BA
"41-43 39th Place, Unit 3D",Sunnyside,2850,2 BD,1.5 BA
"41-41 43rd Street, Unit 6H",Sunnyside,2200,1 BD,1 BA
"41-41 43rd Street, Unit 2H",Sunnyside,1850,Studio,1 BA
"88-40 144th Street, Unit D5",Jamaica,1800,1 BD,1 BA
"69-04 Ditmars Boulevard, Unit 1",Astoria Heights,1695,Studio,1 BA
"29-22 Northern Boulevard, Unit D4",Long Island City,4885,2 BD,2 BA
"4-74 48th Avenue, Unit 28J",Hunters Point,3050,1 BD,1 BA
"59-63 56th Avenue, Unit 2L",Maspeth,1600,1 BD,1 BA
"31-29 30th Street, Unit 1A",Astoria,1850,1 BD,1 BA
"41-15 29th Street, Unit 405",Long Island City,2275,Studio,1 BA
"45-36 49th Street, Unit 5D",Sunnyside,1700,1 BD,1 BA
"45-36 49th Street, Unit 5D",Sunnyside,1700,1 BD,1 BA
"45-36 49th Street, Unit 5E",Sunnyside,1700,1 BD,1 BA
"71-13 60th Lane, Unit 406",Ridgewood,2950,3 BD,2 BA
"45-36 49th Street, Unit 5D",Sunnyside,1700,1 BD,1 BA
"27-37 27th Street, Unit 3C",Astoria,2250,1 BD,1 BA
"112-01 Queens Boulevard, Unit 14F",Forest Hills,2795,1 BD,1.5 BA
"2115 Grove Street, Unit 1",Ridgewood,2250,2 BD,1 BA
"30-35 69th Street, Unit 1",Jackson Heights,1960,1 BD,1 BA
"63-84 Saunders Street, Unit 3D",Rego Park,2000,1 BD,1 BA
"30-48 69th Street, Unit 1",Jackson Heights,2000,1 BD,1 BA
"31-44 Steinway Street, Unit 3R",Astoria,2300,2 BD,1 BA
"18-14 Linden Street, Unit 1L",Ridgewood,2795,2 BD,2 BA
"31-44 Steinway Street, Unit 3R",Astoria,2300,2 BD,1 BA
"2-17 51st Avenue, Unit 1105",Hunters Point,9500,3 BD,3 BA
"62-15 Ellwell Crescent, Unit 1",Rego Park,2425,2 BD,1 BA
"183-11 Hillside Avenue, Unit 2G",Jamaica Estates,1450,Studio,1 BA
"25-39 42nd Street, Unit 1",Astoria,2895,2 BD,1 BA
"36-06 30th Street, Unit D9",Long Island City,2750,2 BD,1 BA
"36-06 30th Street, Unit D2",Long Island City,2000,1 BD,1 BA
37-33 College Point Boulevard,Downtown Flushing,1916,1 BD,1 BA
37-33 College Point Boulevard,Downtown Flushing,2700,3 BD,1 BA
"30-63 29th Street, Unit 2",Astoria,3500,4 BD,2 BA
"17-13 Madison Street, Unit 11R",Ridgewood,2670,3 BD,1 BA
"31-09 28th Avenue, Unit 4C",Astoria,2600,1 BD,1 BA
"82-06 34th Avenue, Unit 6F",Jackson Heights,1850,1 BD,1 BA
"94-09 66th Avenue, Unit 3",Rego Park,3100,3 BD,1.5 BA
"41-15 29th Street, Unit 903",Long Island City,2750,2 BD,1 BA
"21-16 45th Avenue, Unit 2",Hunters Point,7000,3 BD,2 BA
"31-09 28th Avenue, Unit 3D",Astoria,2700,1 BD,1 BA
"61-41 Gates Avenue, Unit 1",Ridgewood,2150,2 BD,1 BA
"50-43 102nd Street, Unit 2",South Corona,2100,2 BD,1 BA
"19-40 77th Street, Unit 3",Astoria,2795,3 BD,1 BA
"31-09 28th Avenue, Unit 6A",Astoria,2800,1 BD,1 BA
"31-09 28th Avenue, Unit PH",Astoria,4600,2 BD,2 BA
"137-17 Negundo Avenue, Unit 2",Flushing,2700,3 BD,2 BA
"31-09 28th Avenue, Unit 5A",Astoria,2700,1 BD,1 BA
"31-09 28th Avenue, Unit 4A",Astoria,2600,1 BD,1 BA
"31-09 28th Avenue, Unit 6B",Astoria,3100,1 BD,1 BA
"50-35 41st Street, Unit 1",Sunnyside,1600,1 BD,1 BA
73-19 174th Street,Hillcrest,4385,5 BD,4 BA
"132-48 41st Road, Unit 5B",Flushing,2250,1 BD,1 BA
"65-24 78th Avenue, Unit 1",Glendale,2300,3 BD,1 BA
37-33 College Point Boulevard,Downtown Flushing,2750,3 BD,1 BA
"68-15 76th Street, Unit 1",Middle Village,1800,2 BD,1 BA
73-22 69th Place,Glendale,2600,3 BD,1.5 BA
"44-27 Purves Street, Unit 29G",Long Island City,4500,2 BD,2 BA
"61-18 55th Street, Unit 2R",Maspeth,1900,2 BD,1 BA
"41-15 45th Street, Unit 6H",Sunnyside,2200,1 BD,1 BA
"136-75 37th Avenue, Unit 7",Downtown Flushing,2250,2 BD,1 BA
"85-10 34th Avenue, Unit 420",Jackson Heights,1700,1 BD,1 BA
"40-13 30th Avenue, Unit 3E",Astoria,1875,1 BD,1 BA
"40-16 23rd Road, Unit 1A",Long Island City,2500,2 BD,1 BA
"60-80 56th Street, Unit 1R",Maspeth,2000,2 BD,1.5 BA
"60-80 56th Street, Unit 1L",Maspeth,2100,3 BD,1.5 BA
"42-20 24th Street, Unit 26H",Long Island City,3960,1 BD,1 BA
"42-20 24th Street, Unit 38K",Long Island City,3850,1 BD,1 BA
"68-27 Exeter Street, Unit 1",Forest Hills,3200,3 BD,1.5 BA
"47-09 5th Street, Unit 501",Hunters Point,3695,2 BD,2 BA
"43-10 48th Avenue, Unit 4C",Sunnyside,2000,1 BD,1 BA
"753 Onderdonk Avenue, Unit 2L",Ridgewood,2100,2 BD,1 BA
"41-42 College Point Boulevard, Unit 5B",Flushing,2500,2 BD,2 BA
"138-35 39th Avenue, Unit 5H",Downtown Flushing,3300,2 BD,2 BA
"17-13 Madison Street, Unit 1R",Ridgewood,3000,3 BD,2 BA
"45-45 Center Boulevard, Unit 303",Hunters Point,2695,Studio,1 BA
82-73 165th Street,Hillcrest,3200,5 BD,2 BA
"30-44 29th Street, Unit 5P",Astoria,2095,1 BD,1 BA
"45-45 Center Boulevard, Unit 1502",Hunters Point,4760,2 BD,2 BA
"66-11 Alderton Street, Unit 2",Rego Park,2500,2 BD,2 BA
"27-37 27th Street, Unit 1F",Astoria,3200,3 BD,1.5 BA
"11-24 31st Avenue, Unit 16A",Astoria,3500,2 BD,1.5 BA
"1719 Woodbine Street, Unit 3L",Ridgewood,2650,3 BD,2 BA
"60-66 69th Avenue, Unit 1B",Ridgewood,1850,1 BD,1 BA
"98-50 63rd Drive, Unit 1E",Rego Park,1675,1 BD,1 BA
"71-16 65th Place, Unit 3L",Glendale,1850,2 BD,1 BA
"78-21 73rd Place, Unit 2",Glendale,1600,1 BD,1 BA
"11-39 49th Avenue, Unit 702",Hunters Point,3042,1 BD,1 BA
"72-13 72nd Street, Unit 2",Glendale,1800,2 BD,1 BA
"18-15 25th Road, Unit 3",Astoria,3300,3 BD,2 BA
"30-26 31st Street, Unit 1R",Astoria,2150,2 BD,1 BA
"109-20 Queens Boulevard, Unit 5",Forest Hills,2300,1 BD,1 BA
"34-06 32nd Street, Unit 1C",New Astoria,1950,1 BD,1 BA
"61-45 98th Street, Unit 15L",Rego Park,1850,1 BD,1 BA
"78-20 Metropolitan Avenue, Unit 1",Middle Village,2399,3 BD,2 BA
"61-18 55th Street, Unit 1L",Maspeth,2000,2 BD,1 BA
"200-23 46th Avenue, Unit 2",Bayside Manor,2500,3 BD,2 BA
"40-28 College Point Boulevard, Unit 806",Flushing,3100,2 BD,2 BA
105-10 62nd Drive,Forest Hills,1700,1 BD,2.5 BA
"105-25 64th Avenue, Unit 3G",Forest Hills,1600,Studio,1 BA
"164-30 85th Street, Unit 2",Howard Beach,2400,3 BD,2 BA
"147-12 78th Road, Unit 2A",Kew Gardens Hills,1900,1 BD,1 BA
"34-32 91st Street, Unit E53",Jackson Heights,1675,1 BD,1 BA
"40-29 23rd Street, Unit 4",Long Island City,2400,2 BD,1 BA
"31-27 30th Street, Unit 1B",Astoria,1600,Studio,1 BA
"90-02 Queens Boulevard, Unit 401",Elmhurst,3000,3 BD,1 BA
"90-02 Queens Boulevard, Unit 433",Elmhurst,2150,1 BD,1 BA
"90-02 Queens Boulevard, Unit 529",Elmhurst,2500,1 BD,1 BA
"25-30 30th Road, Unit 3G",Astoria,1675,Studio,1 BA
"41-25 48th Street, Unit 4",Sunnyside,1595,1 BD,1 BA
"10-09 34th Avenue, Unit 11",Astoria,1850,1 BD,1 BA
"12-10 Astoria Park South, Unit 5F",Astoria,1700,Studio,1 BA
"12-10 Astoria Park South, Unit 5H",Astoria,1900,1 BD,1 BA
"31-09 28th Avenue, Unit 5C",Astoria,2975,1 BD,1 BA
"191-10 Crocheron Avenue, Unit 2E",Auburndale,1600,1 BD,1 BA
"31-09 28th Avenue, Unit 3B",Astoria,2775,1 BD,1 BA
"31-09 28th Avenue, Unit 3A",Astoria,2500,1 BD,1 BA
"31-09 28th Avenue, Unit 3C",Astoria,2500,1 BD,1 BA
"31-09 28th Avenue, Unit 5B",Astoria,2975,1 BD,1 BA
"31-09 28th Avenue, Unit 4D",Astoria,2500,1 BD,1 BA
"31-09 28th Avenue, Unit 4B",Astoria,2875,1 BD,1 BA
"31-72 31st Street, Unit 3I",Astoria,2450,2 BD,1 BA
"22-55 41st Street, Unit 2F",Astoria,2750,2 BD,1 BA
