"516 East 79th Street, Unit 4B",Upper East Side,2020,Studio,1 BA
"300 East 56th Street, Unit 3M",Midtown East,5695,1 BD,1.5 BA
"300 East 56th Street, Unit 6L",Midtown East,5695,1 BD,1.5 BA
"221 Wadsworth Avenue, Unit 1C",Washington Heights,3300,3 BD,1 BA
"0 East 79th Street, Unit 6G",Manhattan,2150,1 BD,1 BA
"44 East 63rd Street, Unit 3C",Upper East Side,2995,1 BD,1 BA
"101 West 15th Street, Unit 427",Chelsea,6300,1 BD,1 BA
"5 East 22nd Street, Unit 5L",Flatiron,4100,1 BD,1 BA
"250 West 88th Street, Unit 508",Upper West Side,2500,Studio,1 BA
"10 Downing Street, Unit 5U",West Village,4900,Studio,1 BA
"7 West 21st Street, Unit 16J",Flatiron,6161,1 BD,1 BA
"204 Forsyth Street, Unit 3N",Lower East Side,9750,2 BD,2 BA
"105 Duane Street, Unit 48G",TriBeCa,5925,1 BD,1.5 BA
"1050 6th Avenue, Unit 11B",Midtown South,3500,Studio,1 BA
"0 East 79th Street, Unit 5F",Manhattan,1950,Studio,1 BA
"646 Amsterdam Avenue, Unit 2C",Upper West Side,2695,1 BD,1 BA
"646 Amsterdam Avenue, Unit 2C",Upper West Side,2695,1 BD,1 BA
"0 East 79th Street, Unit 5K",Manhattan,1950,Studio,1 BA
"411 West 35th Street, Unit 3B",Hudson Yards,3446,Studio,1 BA
"330 East 35th Street, Unit 51",Murray Hill,2595,1 BD,1 BA
"410 East 13th Street, Unit 2C",East Village,2995,1 BD,1 BA
"10 East 13th Street, Unit PHG",Greenwich Village,6850,2 BD,2 BA
"10 East 13th Street, Unit PHG",Greenwich Village,6850,2 BD,2 BA
"300 East 39th Street, Unit 28B",Murray Hill,3702,Studio,1 BA
"516 East 79th Street, Unit 4B",Upper East Side,2020,Studio,1 BA
"300 East 56th Street, Unit 3M",Midtown East,5695,1 BD,1.5 BA
"300 East 56th Street, Unit 6L",Midtown East,5695,1 BD,1.5 BA
"221 Wadsworth Avenue, Unit 1C",Washington Heights,3300,3 BD,1 BA
"0 East 79th Street, Unit 6G",Manhattan,2150,1 BD,1 BA
"44 East 63rd Street, Unit 3C",Upper East Side,2995,1 BD,1 BA
"101 West 15th Street, Unit 427",Chelsea,6300,1 BD,1 BA
"5 East 22nd Street, Unit 5L",Flatiron,4100,1 BD,1 BA
"250 West 88th Street, Unit 508",Upper West Side,2500,Studio,1 BA
"10 Downing Street, Unit 5U",West Village,4900,Studio,1 BA
"7 West 21st Street, Unit 16J",Flatiron,6161,1 BD,1 BA
"204 Forsyth Street, Unit 3N",Lower East Side,9750,2 BD,2 BA
"105 Duane Street, Unit 48G",TriBeCa,5925,1 BD,1.5 BA
"1050 6th Avenue, Unit 11B",Midtown South,3500,Studio,1 BA
"0 East 79th Street, Unit 5F",Manhattan,1950,Studio,1 BA
"646 Amsterdam Avenue, Unit 2C",Upper West Side,2695,1 BD,1 BA
"646 Amsterdam Avenue, Unit 2C",Upper West Side,2695,1 BD,1 BA
"0 East 79th Street, Unit 5K",Manhattan,1950,Studio,1 BA
"411 West 35th Street, Unit 3B",Hudson Yards,3446,Studio,1 BA
"240 East 27th Street, Unit 26J",Kips Bay,7278,3 BD,2 BA
"240 East 27th Street, Unit 16L",Kips Bay,3847,1 BD,1 BA
"160 Riverside Boulevard, Unit 15U",Upper West Side,5442,2 BD,2 BA
"105 Duane Street, Unit 31F",TriBeCa,5290,1 BD,1 BA
"260 Audubon Avenue, Unit 22G",Washington Heights,2665,2 BD,1 BA
"2021 Lexington Avenue, Unit 2D",East Harlem,2900,3 BD,1 BA
"66 West 38th Street, Unit 18H",Midtown South,4275,1 BD,1 BA
"411 West 35th Street, Unit 5W",Hudson Yards,6917,2 BD,2 BA
"411 West 35th Street, Unit 11D",Hudson Yards,7100,2 BD,2 BA
"303 East 83rd Street, Unit 28H",Upper East Side,3903,1 BD,1 BA
"55 West 25th Street, Unit 33M",NoMad,4895,Studio,1 BA
"395 South End Avenue, Unit 4B",Battery Park City,6225,2 BD,2 BA
"345 South End Avenue, Unit 6H",Battery Park City,4160,1 BD,1 BA
"71 Broadway, Unit 5K",Financial District,4223,1 BD,1 BA
"52 East 7th Street, Unit 11",East Village,3200,1 BD,1.5 BA
"52 East 7th Street, Unit 11",East Village,3200,1 BD,1.5 BA
"431 West 37th Street, Unit 12C",Hudson Yards,3569,Studio,1 BA
"6 St Nicholas Terrace, Unit 2B",Morningside Heights,3895,3 BD,1 BA
"518 9th Avenue, Unit 1",Hudson Yards,4500,3 BD,1 BA
"174 West 137th Street, Unit 2",Harlem,2900,3 BD,1 BA
"550 West 54th Street, Unit 1106",Hell's Kitchen,3836,1 BD,1 BA
"107 Christopher Street, Unit 18",West Village,5400,3 BD,1 BA
"102 West 79th Street, Unit 3B",Upper West Side,2800,1 BD,1 BA
"102 West 79th Street, Unit 2G",Upper West Side,2000,Studio,1 BA
"217 Front Street, Unit 5C",Financial District,4250,1 BD,1 BA
16 Maiden Lane,Financial District,7000,5 BD,1 BA
16 Maiden Lane,Financial District,7000,5 BD,1 BA
439 West 48th Street,Hell's Kitchen,3400,2 BD,1 BA
"101 East 10th Street, Unit 85",East Village,5795,1 BD,1 BA
"101 East 10th Street, Unit 85",East Village,5216,1 BD,1 BA
"205 East 33rd, Unit 3F",Kips Bay,4545,2 BD,2 BA
"205 East 33rd Street, Unit 3F",Kips Bay,5000,2 BD,2 BA
"101 East 10th Street, Unit 34",East Village,6750,2 BD,2 BA
"101 East 10th Street, Unit 34",East Village,6075,2 BD,2 BA
"529 West 48th Street, Unit 3",Hell's Kitchen,2150,1 BD,1 BA
"529 West 48th Street, Unit 3",Hell's Kitchen,2150,1 BD,1 BA
"37 Crosby Street, Unit 6A",SoHo,9200,3 BD,3 BA
"484 2nd Avenue, Unit 5B",Kips Bay,3105,Studio,1 BA
"55 West 25th Street, Unit 33M",NoMad,4895,Studio,1 BA
"182 East 95th Street, Unit 2H",Upper East Side,3725,2 BD,1 BA
"166 East 35th Street, Unit 14B",Murray Hill,3100,1 BD,1 BA
"164 Bank Street, Unit 4B",West Village,4750,1 BD,1 BA
"152 Thompson Street, Unit C",SoHo,3300,1 BD,1 BA
"1107 Broadway Square West, Unit 14B",NoMad,10000,1 BD,1.5 BA
"67 Wall Street, Unit 12C",Financial District,3450,Studio,1 BA
"210 West 101st Street, Unit 15K",Upper West Side,3250,1 BD,1.5 BA
"321 East 43rd Street, Unit 810",Midtown East,1800,Studio,1 BA
"114 Christopher Street, Unit 9",West Village,3995,2 BD,1 BA
"114 Christopher Street, Unit 26",West Village,3995,2 BD,1 BA
"16 Jane Street, Unit 3E",West Village,2635,Studio,1 BA
"423 East 83rd Street, Unit 3A",Upper East Side,2527,1 BD,1 BA
"423 East 83rd, Unit 3A",Upper East Side,2527,1 BD,1 BA
"150 East 44th Street, Unit 40G",Midtown East,5100,1 BD,1.5 BA
"225 East 39th Street, Unit 8H",Murray Hill,4834,1 BD,1 BA
"50 West 77th Street, Unit 8M",Upper West Side,2803,Studio,1 BA
"240 East 27th Street, Unit 17H",Kips Bay,7586,3 BD,2 BA
"143 Ludlow Street, Unit 6BB",Lower East Side,4895,3 BD,1 BA
"143 Ludlow Street, Unit 6BB",Lower East Side,4895,3 BD,1 BA
"143 Ludlow Street, Unit 2CC",Lower East Side,3695,2 BD,1 BA
"143 Ludlow Street, Unit 2CC",Lower East Side,3695,2 BD,1 BA
"311 West 84th Street, Unit 2F",Upper West Side,2400,Studio,1 BA
"164 Ludlow Street, Unit 9A",Lower East Side,3600,2 BD,1 BA
"164 Ludlow Street, Unit 9A",Lower East Side,3300,2 BD,1 BA
"334 East 55th Street, Unit 11",Midtown East,2000,Studio,1 BA
"240 East 27th Street, Unit 8D",Kips Bay,3863,1 BD,1 BA
"250 East 53rd Street, Unit 603",Midtown East,4400,1 BD,1 BA
"460 West 20th Street, Unit 4J",Chelsea,5800,2 BD,2 BA
"460 West 20th Street, Unit 4J",Chelsea,5800,2 BD,2 BA
"21 West Street, Unit 12L",Financial District,3795,Studio,1 BA
"310 Greenwich Street, Unit 12H",TriBeCa,5995,2 BD,1.5 BA
"180 Water Street, Unit 1301",Financial District,5097,1 BD,2 BA
"520 East 14th Street, Unit 33","Manhattan, NY 10009",3400,2 BD,1 BA
"520 West 112th Street, Unit 10B",Morningside Heights,3000,1 BD,1 BA
"255 West 94th Street, Unit 12R",Upper West Side,4375,1 BD,1 BA
"227 East 50th Street, Unit 17",Midtown East,4450,3 BD,1 BA
"410 West 53rd Street, Unit 224",Hell's Kitchen,3750,1 BD,1 BA
"227 East 50th Street, Unit 9",Midtown East,4650,3 BD,1 BA
"257 Water Street, Unit 4E",Financial District,7500,5 BD,2 BA
"257 Water Street, Unit 4E",Financial District,7500,5 BD,2 BA
"235 East 50th Street, Unit 51",Midtown East,4495,3 BD,1 BA
"65 East 54th Street, Unit 5F",Midtown East,3000,Studio,1 BA
"4300 Broadway, Unit 6C",Washington Heights,1695,Studio,1 BA
"116 St Marks Place, Unit 2F",East Village,7333,4 BD,2 BA
"234 West 14th Street, Unit 3A",West Village,6995,3 BD,2 BA
"330 East 6th Street, Unit 1R",East Village,8795,4 BD,2.5 BA
"47 East 1st Street, Unit 2R",East Village,4595,2 BD,2 BA
"47 East 1st Street, Unit 3R",East Village,4395,2 BD,2 BA
"43 East 63rd Street, Unit 3",Upper East Side,4500,1 BD,1 BA
"336 West 95th Street, Unit 62",Upper West Side,5400,2 BD,1 BA
"336 West 95th Street, Unit 24",Upper West Side,5100,2 BD,1 BA
"312 11th Avenue, Unit 8H",Chelsea,3595,Studio,1 BA
"301 East 21st Street, Unit 9J",Gramercy,5700,2 BD,1 BA
"301 East 21st Street, Unit 13M",Gramercy,5395,1 BD,1 BA
"207 Madison Street, Unit 22",Lower East Side,3400,2 BD,1 BA
"4300 Broadway, Unit 2E",Washington Heights,2534,2 BD,1 BA
"202 Riverside Drive, Unit 9K",Upper West Side,3200,1 BD,1 BA
"471 Washington Street, Unit 4A",TriBeCa,11500,2 BD,1.5 BA
"750 Columbus Avenue, Unit 9G",Upper West Side,6061,2 BD,2 BA
"50 West 77th Street, Unit 6F",Upper West Side,3268,1 BD,1 BA
"60 West 142nd Street, Unit 4K",Harlem,1923,Studio,1 BA
"322 West 14th Street, Unit 5",West Village,3254,1 BD,1 BA
"101 West End Avenue, Unit 24D",Upper West Side,7526,2 BD,2 BA
"107 East 63rd Street, Unit 7B",Upper East Side,4000,2 BD,2 BA
"172 Mulberry Street, Unit 15",Little Italy,2895,1 BD,1 BA
"35 West 65th Street, Unit 5B",Upper West Side,2395,Studio,1 BA
"601 Hudson Street, Unit 7",West Village,10000,4 BD,2 BA
"601 Hudson Street, Unit 7",West Village,10000,4 BD,2 BA
441 West 48th Street,Hell's Kitchen,4495,3 BD,1 BA
"260 West 88th Street, Unit 3",Upper West Side,4895,2 BD,1.5 BA
"183 East 3rd Street, Unit 5E",East Village,5200,3 BD,1 BA
"183 East 3rd Street, Unit 5E",East Village,5200,3 BD,1 BA
"250 West 50th Street, Unit 6P",Theater District,3772,1 BD,1 BA
"525 West 28th Street, Unit 1458",Chelsea,3440,Studio,1 BA
"250 West 50th Street, Unit 4J",Theater District,3802,1 BD,1 BA
"101 Stanton Street, Unit 1",Lower East Side,4200,2 BD,1 BA
"101 Stanton Street, Unit 1",Lower East Side,4200,2 BD,1 BA
"8 Centre Market Place, Unit 4",SoHo,4500,3 BD,1 BA
"8 Centre Market Place, Unit 4",SoHo,4500,3 BD,1 BA
"101 Stanton Street, Unit 2",Lower East Side,5500,3 BD,1 BA
"101 Stanton Street, Unit 2",Lower East Side,5500,3 BD,1 BA
"11 East 1st Street, Unit 1722",East Village,7070,2 BD,2 BA
"101 Stanton Street, Unit 3",Lower East Side,4000,2 BD,1 BA
"101 Stanton Street, Unit 3",Lower East Side,4000,2 BD,1 BA
"888 8th Avenue, Unit 18R",Theater District,2750,Studio,1 BA
"454 Manhattan Avenue, Unit 7O",Harlem,4345,2 BD,2 BA
"49 East 34th Street, Unit 2C",Murray Hill,3850,1 BD,1 BA
"16 West 19th Street, Unit 7E",Flatiron,6000,1 BD,1 BA
"523 West 49th Street, Unit 5A",Hell's Kitchen,3250,2 BD,1 BA
"60 Riverside Boulevard, Unit 609",Upper West Side,5990,1 BD,2 BA
"275 South Street, Unit 7N",Lower East Side,4800,3 BD,1 BA
"420 East 54th Street, Unit 1408",Midtown East,5200,1 BD,2 BA
"420 East 54th Street, Unit 1408",Midtown East,6000,1 BD,2 BA
"934 Amsterdam Avenue, Unit 5N",Upper West Side,3900,3 BD,1 BA
"934 Amsterdam Avenue, Unit 5N",Upper West Side,3900,3 BD,1 BA
"275 South Street, Unit 4K",Lower East Side,4550,2 BD,1 BA
"45 West 60th Street, Unit 29G",Upper West Side,4395,1 BD,1 BA
"60 Riverside Boulevard, Unit 508",Upper West Side,4980,1 BD,1 BA
"555 West 152nd Street, Unit 3A",Hamilton Heights,1775,1 BD,1 BA
"58 West 84th Street, Unit GF",Upper West Side,2095,Studio,1 BA
"321 West 54th Street, Unit 504",Hell's Kitchen,4750,2 BD,1 BA
"444 East 88th Street, Unit 3E",Upper East Side,3450,2 BD,1 BA
"444 East 88th Street, Unit 5B",Upper East Side,2850,1 BD,1 BA
"125 West 31st Street, Unit 35K",Midtown South,4354,1 BD,1 BA
"78 Manhattan Avenue, Unit 5E",Upper West Side,2085,Studio,1 BA
"78 Manhattan Avenue, Unit 1B",Upper West Side,2663,1 BD,1 BA
47 West 9th Street,Greenwich Village,50000,6 BD,8.5 BA
"150 East 57th Street, Unit 21E",Midtown East,5250,2 BD,2 BA
"150 East 57th Street, Unit 7C",Midtown East,3325,Studio,1 BA
"238 East 60th Street, Unit 4R",Upper East Side,1850,Studio,1 BA
"534 West 50th Street, Unit 5B",Hell's Kitchen,2750,2 BD,1 BA
"534 West 50th Street, Unit 5B",Hell's Kitchen,2750,2 BD,1 BA
"536 East 89th Street, Unit 4D",Upper East Side,2175,1 BD,1 BA
"536 East 89th Street, Unit 4D",Upper East Side,2175,1 BD,1 BA
"749 9th Avenue, Unit 501",Hell's Kitchen,3575,2 BD,1 BA
"749 9th Avenue, Unit 501",Hell's Kitchen,3575,2 BD,1 BA
"76 West 86th Street, Unit 4E",Upper West Side,4100,2 BD,1 BA
"76 West 86th Street, Unit 4E",Upper West Side,4100,2 BD,1 BA
"600 Washington Street, Unit 310",West Village,3826,Studio,1 BA
"245 East 63rd Street, Unit 23C",Upper East Side,4250,2 BD,1 BA
"2741 Frederick, Unit 5A",Harlem,1700,1 BD,1 BA
"21 West Street, Unit 12L",Financial District,3795,Studio,1 BA
"101 West End Avenue, Unit 12L",Upper West Side,6000,2 BD,1.5 BA
"76 St Nicholas Place, Unit 54",Hamilton Heights,2150,1 BD,1 BA
"420 East 79th Street, Unit 16D",Upper East Side,7500,3 BD,3 BA
"300 Albany Street, Unit 6A",Battery Park City,3500,1 BD,1 BA
"200 East 116th Street, Unit 2S",East Harlem,4200,3 BD,2 BA
"710 Amsterdam Avenue, Unit 5B",Upper West Side,4500,4 BD,2 BA
"40 Sutton Place, Unit 5D",Midtown East,2200,Studio,1 BA
"200 Chambers Street, Unit 5F",TriBeCa,4900,1 BD,1 BA
"160 Central Park South, Unit 820",Central Park South,6000,1 BD,1 BA
"98 Riverside Drive, Unit 8E",Upper West Side,6995,2 BD,1.5 BA
"101 West 87th Street, Unit 504",Upper West Side,4250,1 BD,1 BA
"340 East 23rd Street, Unit 14L",Gramercy,3850,1 BD,1 BA
"33 West 56th Street, Unit PHC",Theater District,23500,3 BD,3.5 BA
"101 West End Avenue, Unit 12V",Upper West Side,4500,Studio,1 BA
"117 West 21st Street, Unit PHA",Chelsea,35000,4 BD,3.5 BA
"280 Park Avenue South, Unit 12M",Flatiron,5200,1 BD,1 BA
"220 West 98th Street, Unit 2H",Upper West Side,4250,2 BD,1 BA
"88 Jane Street, Unit 4R",West Village,6995,1 BD,1.5 BA
"40 Central Park South, Unit PHD",Central Park South,29500,2 BD,2 BA
300 East 77th Street,Upper East Side,24500,5 BD,4.5 BA
"20 Ave A, Unit 4D",East Village,2842,1 BD,1 BA
"415 East 71st Street, Unit D",Upper East Side,1850,Studio,1 BA
"164 East 82nd Street, Unit 4A",Upper East Side,2250,Studio,1 BA
"200 East 116th Street, Unit 4S",East Harlem,5150,4 BD,2 BA
"16 East 118th Street, Unit 2",East Harlem,3500,3 BD,1 BA
"162 East 82nd Street, Unit 3A",Upper East Side,2250,1 BD,1 BA
"53 Greene Street, Unit 4",SoHo,18000,2 BD,3 BA
"33 West 56th Street, Unit 14B",Theater District,14800,3 BD,3.5 BA
"415 East 37th Street, Unit 43J",Murray Hill,6500,2 BD,2 BA
"220 West 98th Street, Unit 4K",Upper West Side,2750,1 BD,1 BA
"325 West 45th Street, Unit 314",Hell's Kitchen,2300,Studio,1 BA
"215 East 81st Street, Unit 3G",Upper East Side,3250,1 BD,1 BA
"342 East 110th Street, Unit 5B",East Harlem,2500,1 BD,1 BA
"340 East 52nd Street, Unit 1A",Midtown East,10625,Studio,1.5 BA
"133 West 22nd Street, Unit PHA",Chelsea,24000,3 BD,3 BA
27 West 131st Street,Harlem,2100,1 BD,1 BA
"30 Christopher Street, Unit 2C",West Village,5450,2 BD,1 BA
"154 West 77th Street, Unit 2F",Upper West Side,3100,1 BD,1 BA
"749 St Nicholas Avenue, Unit 4F",Hamilton Heights,2300,2 BD,1 BA
"30 East 95th Street, Unit 3E",Upper East Side,2950,1 BD,1 BA
"107 West 68th Street, Unit 2C",Upper West Side,3495,2 BD,1 BA
"431 East 115th Street, Unit 5O",East Harlem,2300,1 BD,1 BA
"123 Washington Street, Unit 55D",Financial District,7900,2 BD,2 BA
"350 West 50th Street, Unit 5HH",Hell's Kitchen,2600,Studio,1 BA
"47 West 12th Street, Unit 1",Greenwich Village,5595,1 BD,1 BA
"180 Riverside Boulevard, Unit 10S",Upper West Side,3989,1 BD,1 BA
"235 West 146th Street, Unit A11",Harlem,1875,1 BD,1 BA
"441 West 56th Street, Unit 1A",Hell's Kitchen,2450,Studio,1 BA
"169 Morningside Avenue, Unit 2B",Morningside Heights,1795,1 BD,1 BA
"301 East 63rd Street, Unit 7A",Upper East Side,2850,Studio,1 BA
"370 East 69th Street, Unit 5G",Upper East Side,2450,Studio,1 BA
"2300 5th Avenue, Unit 5R",Harlem,1850,Studio,1 BA
"99 Suffolk Street, Unit 7A",Lower East Side,4795,2 BD,1 BA
"99 Suffolk Street, Unit 7A",Lower East Side,4795,2 BD,1 BA
"350 West 57th Street, Unit 3H",Hell's Kitchen,2850,Studio,1 BA
"620 Lenox Avenue, Unit 6L",Harlem,1999,1 BD,1 BA
"130 Water Street, Unit 9O",Financial District,3495,Studio,1 BA
"401 East 80th Street, Unit 8K",Upper East Side,4695,1 BD,1.5 BA
"245 East 40th Street, Unit 23G",Murray Hill,3208,Studio,1 BA
"160 Riverside Boulevard, Unit 33A",Upper West Side,12386,3 BD,3 BA
"160 Riverside Boulevard, Unit 6F",Upper West Side,3068,Studio,1 BA
"520 West 23rd Street, Unit 9C",Chelsea,5900,2 BD,2 BA
"141 Nagle Avenue, Unit 1H",Washington Heights,2150,2 BD,1 BA
"326 East 35th Street, Unit 44",Murray Hill,3595,2 BD,1 BA
"326 East 35th Street, Unit 55",Murray Hill,3595,2 BD,1 BA
"209 East 25th Street, Unit 4D",Kips Bay,3395,1 BD,1 BA
"209 East 25th Street, Unit 2F",Kips Bay,3695,1 BD,1 BA
"340 East 18th Street, Unit 3D",Gramercy,5995,3 BD,1 BA
"340 East 18th Street, Unit 3C",Gramercy,5995,3 BD,1 BA
"416 East 13th Street, Unit 3C",East Village,3995,2 BD,1 BA
"416 East 13th Street, Unit 1D",East Village,5895,3 BD,1 BA
"410 East 13th Street, Unit 3D",East Village,5195,3 BD,1 BA
"410 East 13th Street, Unit 3C",East Village,3995,2 BD,1 BA
"382 East 10th Street, Unit 3C","Manhattan, NY 10009",3295,1 BD,1 BA
"382 East 10th Street, Unit 2B","Manhattan, NY 10009",3295,1 BD,1 BA
"279 East 10th Street, Unit 1R",East Village,4595,2 BD,1.5 BA
"279 East 10th Street, Unit 16",East Village,3395,1 BD,1 BA
"2144 5th Avenue, Unit 2B",Harlem,2700,2 BD,1 BA
"245 East 58th Street, Unit 14C",Midtown East,4600,1 BD,1 BA
"520 East 11th Street, Unit 20D",East Village,3150,1 BD,1 BA
"521 West 158th Street, Unit 3",Washington Heights,3495,3 BD,2 BA
"70 Pine Street, Unit 803",Financial District,3325,Studio,1 BA
626 1st Avenue,Murray Hill,9920,2 BD,2 BA
"311 East 25th Street, Unit 1F",Kips Bay,2450,Studio,1 BA
"16 Maiden Lane, Unit 4",Financial District,4800,3 BD,1 BA
"16 Maiden Lane, Unit 4",Financial District,4800,3 BD,1 BA
"555 10th Avenue, Unit 54I",Hudson Yards,5811,1 BD,1 BA
"220 Waverly Place, Unit 3",West Village,5995,3 BD,1 BA
"65 Ludlow Street, Unit 8",Lower East Side,3300,2 BD,1 BA
"65 Ludlow Street, Unit 8",Lower East Side,3300,2 BD,1 BA
"53 West 82nd Street, Unit 2",Upper West Side,11750,3 BD,2 BA
"15 Essex Street, Unit 21",Chinatown,3200,2 BD,1 BA
"15 Essex Street, Unit 21",Chinatown,3200,2 BD,1 BA
"209 East 10th Street, Unit SIX",East Village,3600,2 BD,1 BA
"209 East 10th Street, Unit SIX",East Village,3600,2 BD,1 BA
"311 East 25th Street, Unit 2F",Kips Bay,2625,1 BD,1 BA
"437 West 46th Street, Unit 2FE",Hell's Kitchen,2895,1 BD,1 BA
"730 Columbus Avenue, Unit 14B",Upper West Side,3432,Studio,1 BA
"114 West 86th Street, Unit 17A",Upper West Side,5795,2 BD,2 BA
"83 St Marks Place, Unit 2R",East Village,3987,2 BD,1 BA
"337 East 77th Street, Unit PHA",Upper East Side,5683,2 BD,2 BA
"337 East 77th Street, Unit BB",Upper East Side,2200,Studio,1 BA
"230 Thompson Street, Unit 21",Greenwich Village,4300,2 BD,1 BA
"230 Thompson Street, Unit 21",Greenwich Village,4300,2 BD,1 BA
"400 East 58th Street, Unit 2H",Midtown East,2800,Studio,1 BA
"83 St Marks Place, Unit 1F",East Village,3666,2 BD,1 BA
"301 East 21st Street, Unit 13B",Gramercy,5325,1 BD,1 BA
"130 West 19th Street, Unit THA",Chelsea,6800,1 BD,2 BA
"75 Leonard Street, Unit 4NW",TriBeCa,4900,1 BD,1 BA
"300 East 39th Street, Unit 19G",Murray Hill,4418,1 BD,1 BA
33 St Marks Place,East Village,7800,2 BD,1.5 BA
"14 West 14th Street, Unit 8B",Flatiron,10795,2 BD,2 BA
"284 Mott Street, Unit 5M",NoLita,6675,3 BD,2 BA
"167 Ludlow Street, Unit 2C",Lower East Side,2495,1 BD,1 BA
"170 Amsterdam Avenue, Unit 4C",Upper West Side,3855,Studio,1 BA
"170 Amsterdam Avenue, Unit 13C",Upper West Side,3803,Studio,1 BA
"641 5th Avenue, Unit 24G",Midtown East,10000,2 BD,2 BA
"394 East 8th Street, Unit 1G",East Village,3500,2 BD,1 BA
"325 West 93rd Street, Unit 2D",Upper West Side,6000,3 BD,2 BA
"515 West 52nd Street, Unit 2010F",Hell's Kitchen,6256,2 BD,2 BA
"250 West 50th Street, Unit 9R",Theater District,4098,1 BD,1 BA
"250 West 50th Street, Unit 26F",Theater District,4187,1 BD,1 BA
"186 Claremont Avenue, Unit 1N",Morningside Heights,4200,4 BD,1 BA
"75 Baxter Street, Unit 4",Chinatown,2585,1 BD,1 BA
"75 Baxter Street, Unit 4",Chinatown,2820,1 BD,1 BA
"41 Ave B, Unit 6D",East Village,3495,1 BD,1 BA
"41 Ave B, Unit 3A",East Village,3595,1 BD,1 BA
"75 Baxter Street, Unit 3",Chinatown,3494,2 BD,1 BA
"75 Baxter Street, Unit 3",Chinatown,3812,2 BD,1 BA
"251 West 19th Street, Unit 3D",Chelsea,10500,2 BD,2 BA
"247 Broome Street, Unit 4D",Lower East Side,3000,2 BD,1 BA
"75 Baxter Street, Unit 25",Chinatown,4900,3 BD,1 BA
"75 Baxter Street, Unit 25",Chinatown,4492,3 BD,1 BA
"795 Columbus Avenue, Unit 4E",Upper West Side,4195,1 BD,1 BA
"801 Amsterdam Avenue, Unit 10D",Upper West Side,4065,1 BD,1 BA
"805 Columbus Avenue, Unit 11E",Upper West Side,3955,1 BD,1 BA
"239 Park Avenue South, Unit 10D",Gramercy,6600,4 BD,1 BA
"284 Mott Street, Unit 5M",NoLita,6675,3 BD,2 BA
"382 3rd Avenue, Unit 14A",Kips Bay,5595,3 BD,2 BA
"382 3rd Avenue, Unit 15A",Kips Bay,3795,1 BD,1.5 BA
"5 West 91st Street, Unit 1A",Upper West Side,4650,2 BD,1 BA
"800 6th Avenue, Unit 28F",NoMad,4516,1 BD,1 BA
"160 East 88th Street, Unit 5L",Upper East Side,3438,Studio,1 BA
"85 West 104th Street, Unit 4D",Upper West Side,3000,2 BD,1 BA
"488 7th Avenue, Unit 11F",Fashion District,2850,Studio,1 BA
"488 7th Avenue, Unit 11F",Fashion District,2850,Studio,1 BA
"394 East 8th Street, Unit 4C",East Village,2245,Studio,1 BA
"800 6th Avenue, Unit 37A",NoMad,4079,Studio,1 BA
"45 East 89th Street, Unit 29G",Upper East Side,6500,1 BD,1 BA
"541 East 20th Street, Unit 2D",Gramercy,3805,1 BD,1 BA
"185 Ave C, Unit 2C",East Village,3195,2 BD,1 BA
391 Broadway,TriBeCa,18500,4 BD,4.5 BA
"41 West 24th Street, Unit 6R",NoMad,7200,3 BD,2 BA
"220 East 54th Street, Unit 3H",Midtown East,2600,Studio,1 BA
"20 West 53rd Street, Unit 40B",Theater District,16000,2 BD,2 BA
"10 Downing Street, Unit 3S",West Village,6400,1 BD,1 BA
"550 West 45th Street, Unit 2104",Hell's Kitchen,3550,Studio,1 BA
"795 Columbus Avenue, Unit 14A",Upper West Side,10727,3 BD,2.5 BA
"65 West 13th Street, Unit 9E",Greenwich Village,9995,1 BD,2 BA
323 East 119th Street,East Harlem,3950,3 BD,2.5 BA
"1153 3rd Avenue, Unit 5",Upper East Side,1950,1 BD,1 BA
"160 West 66th Street, Unit 38J",Upper West Side,4650,1 BD,1.5 BA
"45 Christopher Street, Unit 3C",West Village,6250,1 BD,1.5 BA
"435 West 54th Street, Unit 4D",Hell's Kitchen,2995,2 BD,1 BA
"130 East 62nd Street, Unit 1F",Upper East Side,3950,Studio,1 BA
"230 West 55th Street, Unit 6C",Theater District,3495,1 BD,1 BA
"229 East 84th Street, Unit 3D",Upper East Side,3200,2 BD,1 BA
"2101 8th Avenue, Unit 7B",Harlem,4200,2 BD,2 BA
"90 West Street, Unit 21L",Financial District,4050,1 BD,1 BA
"30 Christopher Street, Unit 6D",West Village,3495,Studio,1 BA
"87 East 2nd Street, Unit 5B",East Village,4975,1 BD,1 BA
"220 East 84th Street, Unit 5C",Upper East Side,1700,1 BD,1 BA
"155 West 68th Street, Unit 331",Upper West Side,4850,2 BD,1 BA
"25 Central Park West, Unit 11Z",Upper West Side,9500,2 BD,2 BA
"212 East 47th Street, Unit 17H",Midtown East,3600,1 BD,1 BA
"70 Pine Street, Unit 803",Financial District,3325,Studio,1 BA
"663 Lexington Avenue, Unit 3",Midtown East,5500,3 BD,2 BA
"121 West 19th Street, Unit 3D",Chelsea,5700,1 BD,1 BA
"718 West 178th Street, Unit 4",Washington Heights,2450,2 BD,1 BA
"212 East 47th Street, Unit 31E",Midtown East,3700,1 BD,1 BA
"1601 3rd Avenue, Unit 5H",Upper East Side,6000,3 BD,2 BA
"30 Morningside Drive, Unit 309",Morningside Heights,9841,3 BD,2 BA
