343 Gold Street,Downtown Brooklyn,3406,1 BD,1 BA,Brooklyn
"1133 Manhattan Avenue, Unit 532",Greenpoint,3350,1 BD,1 BA,Brooklyn
"791 East 52nd Street, Unit 2",East Flatbush,2100,2 BD,1 BA,Brooklyn
"1020 East 59th Street, Unit 2",Flatlands,2250,3 BD,1 BA,Brooklyn
203-209 North 11th Street,Williamsburg,55000,Studio,1.5 BA,Brooklyn
"214 Duffield Street, Unit 37P",Downtown Brooklyn,3405,Studio,1 BA,Brooklyn
"173 Classon Avenue, Unit 3L",Clinton Hill,3600,3 BD,1.5 BA,Brooklyn
"173 Classon Avenue, Unit 3R",Clinton Hill,3600,3 BD,1.5 BA,Brooklyn
"173 Classon Avenue, Unit 2L",Clinton Hill,3600,3 BD,1.5 BA,Brooklyn
"333 86th Street, Unit 3E",Bay Ridge,1995,1 BD,1 BA,Brooklyn
"1296 East 37th Street, Unit G",Midwood,1600,1 BD,1 BA,Brooklyn
"1328 Fulton Street, Unit P101",Bedford-Stuyvesant,4280,2 BD,2 BA,Brooklyn
"109 Greenpoint Avenue, Unit 1A",Greenpoint,3600,2 BD,1.5 BA,Brooklyn
"226 Monroe Street, Unit 2",Bedford-Stuyvesant,2800,3 BD,1 BA,Brooklyn
"157 Bay 23rd Street, Unit 3",Bath Beach,1495,1 BD,1 BA,Brooklyn
"1905 West 10th Street, Unit 19",Gravesend,1599,1 BD,1 BA,Brooklyn
"10 Montieth Street, Unit 534",Bushwick,2571,1 BD,1 BA,Brooklyn
"10 Montieth Street, Unit 649",Bushwick,3042,1 BD,1 BA,Brooklyn
"352 Menahan Street, Unit 2",Bushwick,2500,2 BD,2 BA,Brooklyn
203-209 North 11th Street,Williamsburg,25000,Studio,1.5 BA,Brooklyn
"352 Menahan Street, Unit 2",Bushwick,2500,2 BD,2 BA,Brooklyn
203-209 North 11th Street,Williamsburg,25000,Studio,1.5 BA,Brooklyn
"490 Ocean Parkway, Unit 7D",Kensington,1890,1 BD,1 BA,Brooklyn
"365 Westminster Road, Unit B7",Ditmas Park,2500,2 BD,1 BA,Brooklyn
"1225 Fulton Street, Unit 2",Bedford-Stuyvesant,2700,4 BD,1 BA,Brooklyn
"629 Westminster Road, Unit 3",Ditmas Park,3000,3 BD,1 BA,Brooklyn
"148 29th Street, Unit 1",Greenwood Heights,1900,1 BD,1 BA,Brooklyn
"10 Montieth Street, Unit 452",Bushwick,2914,1 BD,2 BA,Brooklyn
"10 Montieth Street, Unit 316",Bushwick,2532,1 BD,1 BA,Brooklyn
"10 Montieth Street, Unit 572",Bushwick,3301,1 BD,1 BA,Brooklyn
"164 Kent Avenue, Unit 3T",Williamsburg,3500,1 BD,1 BA,Brooklyn
"461 Dean, Unit 20Q",Prospect Heights,2550,Studio,1 BA,Brooklyn
"10 Montieth Street, Unit G01",Bushwick,2292,Studio,1 BA,Brooklyn
"1381 Herkimer Street, Apt 1",Bedford-Stuyvesant,2975,3 BD,2 BA,Brooklyn
"60 Water Street, Unit 411",DUMBO,3236,Studio,1 BA,Brooklyn
"343 Gold Street, Unit 2510",Downtown Brooklyn,3584,1 BD,1 BA,Brooklyn
1522 Bergen Street,Weeksville,2525,Studio,2 BA,Brooklyn
"1466 Bushwick Avenue, Unit 4F",Bushwick,1975,1 BD,1 BA,Brooklyn
"3105 Brighton 3, Unit IJ",Brighton Beach,1450,1 BD,1 BA,Brooklyn
"37 Bridge Street, Unit 6A",DUMBO,6250,2 BD,2 BA,Brooklyn
"212 Linden Boulevard, Unit 7B",Flatbush,2600,2 BD,1 BA,Brooklyn
"212 Linden Boulevard, Unit 6A",Flatbush,2714,3 BD,2 BA,Brooklyn
"100 Willoughby Street, Unit 20V",Downtown Brooklyn,4920,2 BD,2 BA,Brooklyn
"603 Newjersey Avenue, Unit 2L",East New York,2299,3 BD,1 BA,Brooklyn
"79 Brighton 11th Street, Unit 2K",Brighton Beach,2100,2 BD,1 BA,Brooklyn
"3 General Lee Avenue, Unit 2176",Dyker Heights,4965,6 BD,3.5 BA,Brooklyn
"324 Stonewall Jackson Drive, Unit B",Dyker Heights,4099,4 BD,2.5 BA,Brooklyn
"222 Washington Road, Unit E",Dyker Heights,3499,3 BD,2 BA,Brooklyn
514-77 Unit 1 Brooklyn Ny 11209,Bay Ridge,1800,2 BD,1 BA,Brooklyn
"3344 Shore Parkway, Unit 1",Sheepshead Bay,2400,2 BD,1 BA,Brooklyn
"10 Montieth Street, Unit 555",Bushwick,3642,2 BD,2 BA,Brooklyn
"10 Montieth Street, Unit 333",Bushwick,2614,1 BD,1 BA,Brooklyn
"429 Kent Avenue, Unit 328",Williamsburg,3250,1 BD,1 BA,Brooklyn
"214 Duffield Street, Unit 57N",Downtown Brooklyn,4148,1 BD,1 BA,Brooklyn
"613-a Hancock Street, Unit 3",Bedford-Stuyvesant,2700,2 BD,1 BA,Brooklyn
236 North 12th Street,Williamsburg,32000,Studio,2 BA,Brooklyn
"91 Bay Ridge Avenue, Unit 1",Bay Ridge,2400,2 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 27V",Downtown Brooklyn,5220,2 BD,2 BA,Brooklyn
"446 Kent Avenue, Unit 4C",Williamsburg,3500,1 BD,1.5 BA,Brooklyn
"253 51st Street, Unit 3",Sunset Park,2500,2 BD,1 BA,Brooklyn
"346 Marshal Drive South, Unit 2D",Dyker Heights,3600,3 BD,2.5 BA,Brooklyn
"345 Marshall Drive North, Unit 2C",Dyker Heights,3950,4 BD,2 BA,Brooklyn
"361 Stagg Street, Unit 410",East Williamsburg,4100,Studio,2 BA,Brooklyn
"361 Stagg Street, Unit 204",East Williamsburg,3703,Studio,1 BA,Brooklyn
"30 Washington Street, Unit 1J",DUMBO,5375,2 BD,2 BA,Brooklyn
"361 Stagg Street, Unit 202",East Williamsburg,5222,Studio,1 BA,Brooklyn
"361 Stagg Street, Unit 404",East Williamsburg,3749,Studio,1 BA,Brooklyn
"1638 West 12th Street, Unit 1",Gravesend,2300,3 BD,1 BA,Brooklyn
"490 Ocean Parkway, Unit 74",Kensington,1890,1 BD,1 BA,Brooklyn
"3765 18th Avenue, Unit B01",Kensington,1890,2 BD,1 BA,Brooklyn
"339 Adelphi Street, Unit 1",Fort Greene,3000,1 BD,1 BA,Brooklyn
"2010 Ocean Avenue, Unit D01",Manhattan Terrace,2560,3 BD,2 BA,Brooklyn
"201 Pence, Unit A",Dyker Heights,4965,6 BD,4 BA,Brooklyn
"324 Marshal Drive, Unit B",Dyker Heights,4099,3 BD,2.5 BA,Brooklyn
"201 Richards Street, Unit 16",Red Hook,1750,Studio,empty Bath,Brooklyn
"1640 East 48th Street, Unit 1",Flatlands,2750,4 BD,1 BA,Brooklyn
"855 East 7th Street, Unit 7D",Kensington,2050,2 BD,1 BA,Brooklyn
"773 Monroe Street, Unit 3",Bedford-Stuyvesant,2700,4 BD,1 BA,Brooklyn
"1 Blue Slip, Unit 19K",Greenpoint,2854,Studio,1 BA,Brooklyn
710 Wyona Street,East New York,1300,Studio,1.5 BA,Brooklyn
"115 Stanwix Street, Unit 219",Bushwick,2700,1 BD,1 BA,Brooklyn
"115 Stanwix Street, Unit 514",Bushwick,3117,2 BD,2 BA,Brooklyn
"931 Manhattan Avenue, Unit 4F",Greenpoint,2995,2 BD,1 BA,Brooklyn
"729 Monroe Street, Unit 3L",Bedford-Stuyvesant,1900,2 BD,1 BA,Brooklyn
"112 32nd Street, Unit 3",Greenwood Heights,2900,3 BD,1 BA,Brooklyn
"112 32nd Street, Unit 3",Greenwood Heights,2900,3 BD,1 BA,Brooklyn
"180 Montague Street, Unit 30C",Brooklyn Heights,2720,Studio,1 BA,Brooklyn
"1285 Fulton Street, Unit 3L",Bedford-Stuyvesant,2800,4 BD,1 BA,Brooklyn
3057 Brighton 2nd Street,Brighton Beach,1750,1 BD,2 BA,Brooklyn
580 84th Street,Bay Ridge,2400,2 BD,1 BA,Brooklyn
"921 East 96th Street, Unit 3",Canarsie,1990,2 BD,1 BA,Brooklyn
"2202 64th Street, Unit E4",Mapleton,2250,2 BD,1 BA,Brooklyn
"9623 Ave M, Unit 1",Canarsie,1500,1 BD,1 BA,Brooklyn
"365 Bridge Street, Unit 7PRO",Downtown Brooklyn,2400,Studio,1 BA,Brooklyn
696 10th Street,South Slope,11000,4 BD,2 BA,Brooklyn
109 Montague Street,Brooklyn Heights,10500,Studio,2 BA,Brooklyn
"458 5th Avenue, Unit A3",South Slope,3000,1 BD,1 BA,Brooklyn
"388 Bridge, Unit 37G",Downtown Brooklyn,5200,2 BD,2 BA,Brooklyn
"1881 West 6th Street, Unit 2",Gravesend,2400,4 BD,1 BA,Brooklyn
"1428 Lincoln Place, Unit 2",Crown Heights,2800,3 BD,2 BA,Brooklyn
531 Graham Avenue,Greenpoint,5900,Studio,2 BA,Brooklyn
"223 4th Avenue, Unit 2E",North Slope,3850,1 BD,1 BA,Brooklyn
236 North 12th Street,Williamsburg,10000,Studio,2 BA,Brooklyn
"47 Thames, Unit 306",East Williamsburg,2935,1 BD,1 BA,Brooklyn
"574 73rd Street, Unit 2",Bay Ridge,2800,4 BD,2 BA,Brooklyn
"414 Hicks Street, Unit 609",Columbia Street Waterfront,2181,Studio,1 BA,Brooklyn
"414 Hicks Street, Unit 607",Columbia Street Waterfront,2342,1 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 28R",Downtown Brooklyn,3168,1 BD,1 BA,Brooklyn
"226 Monroe Street, Unit 1",Bedford-Stuyvesant,2200,2 BD,1 BA,Brooklyn
98 De Graw Street,Columbia Street Waterfront,14000,4 BD,4 BA,Brooklyn
"2529 East 14th Street, Unit 1",Sheepshead Bay,1900,2 BD,1 BA,Brooklyn
"490 Ocean Parkway, Unit 6C",Kensington,2445,3 BD,1 BA,Brooklyn
851 Madison Street,Bedford-Stuyvesant,2199,1 BD,1 BA,Brooklyn
"309 Gold Street, Unit 16A",Downtown Brooklyn,3150,1 BD,1 BA,Brooklyn
"250 North 10th, Unit 540",Williamsburg,2983,1 BD,1 BA,Brooklyn
"535 Carlton Avenue, Unit 803",Prospect Heights,2686,2 BD,1 BA,Brooklyn
"83 East 94st, Unit 1",Brownsville,2039,2 BD,1 BA,Brooklyn
"1668 10th Avenue, Unit 2",Windsor Terrace,2950,2 BD,1 BA,Brooklyn
"360 Furman Street, Unit 1216",Brooklyn Heights,45000,5 BD,5 BA,Brooklyn
"1816 Sterling Place, Unit B",Crown Heights,2600,3 BD,3 BA,Brooklyn
"436 East 34th Street, Unit A1",East Flatbush,2039,2 BD,1 BA,Brooklyn
"192 Monroe Street, Unit 2B",Bedford-Stuyvesant,2399,3 BD,2 BA,Brooklyn
"222 Washington Road, Unit 1A",Dyker Heights,3499,3 BD,2 BA,Brooklyn
"237 Duffield Street, Unit 9A",Downtown Brooklyn,2900,1 BD,1 BA,Brooklyn
"309 Gold Street, Unit 10G",Downtown Brooklyn,3050,1 BD,1 BA,Brooklyn
"137 Atlantic Avenue, Unit GF",Brooklyn Heights,12000,Studio,empty Bath,Brooklyn
"9201 Shore Road, Unit A708",Bay Ridge,1975,1 BD,1 BA,Brooklyn
"1393 East 93rd Street, Unit 1",Canarsie,2300,3 BD,1 BA,Brooklyn
"235 Troy Avenuve, Unit 1",Crown Heights,2700,3 BD,1 BA,Brooklyn
"1 Blue Slip, Unit 25G",Greenpoint,7869,3 BD,2 BA,Brooklyn
"353 Ocean Avenue, Unit 4A",Prospect Lefferts Gardens,3200,2 BD,2 BA,Brooklyn
165 Nassau Avenue,Greenpoint,2000,Studio,1 BA,Brooklyn
"10 Montieth Street, Unit 662",Bushwick,2485,1 BD,1 BA,Brooklyn
348 13th Street,South Slope,18000,Studio,3 BA,Brooklyn
"118 Prospect Park Southwest, Unit 7",Windsor Terrace,2450,1 BD,1 BA,Brooklyn
120 Union Street,Columbia Street Waterfront,3500,Studio,1.5 BA,Brooklyn
"47 South Elliott Place, Unit 4C",Fort Greene,2360,1 BD,1 BA,Brooklyn
"50 Bridge Street, Unit 318",DUMBO,4600,1 BD,1 BA,Brooklyn
"346 22nd Street, Unit 1F",Greenwood Heights,2400,1 BD,1.5 BA,Brooklyn
"1644 Ave O, Unit 2C",Manhattan Terrace,2300,3 BD,1 BA,Brooklyn
"1629 St Johns Place, Unit 1F",Crown Heights,2250,1 BD,1.5 BA,Brooklyn
"451 Kings Highway, Unit 2",Gravesend,1500,1 BD,1 BA,Brooklyn
"2330 Ocean Avenue, Unit 4H",Homecrest,1650,Studio,1 BA,Brooklyn
"2330 Ocean Avenue, Unit 2H",Homecrest,1650,Studio,1 BA,Brooklyn
"220 North 10th Street, Unit 4B",Williamsburg,2769,1 BD,1 BA,Brooklyn
"978 Montgomery, Unit 2F",Crown Heights,2000,2 BD,1 BA,Brooklyn
"409 Eastern Parkway, Unit 316",Crown Heights,2955,1 BD,1 BA,Brooklyn
"409 Eastern Parkway, Unit 316",Crown Heights,3224,1 BD,1 BA,Brooklyn
"89 Verona, Unit 1",Red Hook,2500,2 BD,1 BA,Brooklyn
"1-2271 Ryder Street, Unit 1",Marine Park,3000,3 BD,1.5 BA,Brooklyn
"3094 Brighton 5th Street, Unit D7",Brighton Beach,1750,1 BD,1 BA,Brooklyn
"1280 Herkimer Street, Unit 1",Bedford-Stuyvesant,2200,2 BD,1 BA,Brooklyn
"728 Lorimer Street, Unit 1R",Williamsburg,2595,1 BD,1 BA,Brooklyn
"282 East 2nd Street, Unit 3F",Kensington,2000,2 BD,1 BA,Brooklyn
"380 94th Street, Unit 4R",Bay Ridge,1975,2 BD,1 BA,Brooklyn
"18 71st Street, Unit 1",Bay Ridge,2700,2 BD,1 BA,Brooklyn
625 Ovington Avenue,Bay Ridge,2250,Studio,1 BA,Brooklyn
"263 Clifton Place, Unit 1L",Bedford-Stuyvesant,3800,4 BD,1.5 BA,Brooklyn
"232 Van Buren Street, Unit 3",Bedford-Stuyvesant,1950,1 BD,1 BA,Brooklyn
"1159 President Street, Unit 4A",Crown Heights,3364,4 BD,2 BA,Brooklyn
"622 Ocean Parkway, Unit A4",Kensington,2500,3 BD,1 BA,Brooklyn
"939 Sterling Place, Unit A4",Crown Heights,1850,1 BD,1 BA,Brooklyn
480 Linden Boulevard,East Flatbush,3300,4 BD,2.5 BA,Brooklyn
"1272 Park Place, Unit 1",Crown Heights,2600,3 BD,1 BA,Brooklyn
"3518 12th Avenue, Unit 2A",Kensington,1700,1 BD,1 BA,Brooklyn
584 Albany Avenue,Wingate,1500,Studio,1.5 BA,Brooklyn
"255 Bleecker Street, Unit 3",Bushwick,2800,3 BD,1 BA,Brooklyn
"1001 Lincoln Place, Unit 2B",Crown Heights,2200,2 BD,1 BA,Brooklyn
"8312 5th Avenue, Unit 3R",Bay Ridge,1800,1 BD,1 BA,Brooklyn
"33 Linden Boulevard, Unit E9",Flatbush,1475,Studio,1 BA,Brooklyn
161 Court Street,Cobble Hill,6417,3 BD,2.5 BA,Brooklyn
"1001 Lincoln Place, Unit 1C",Crown Heights,2500,2 BD,1 BA,Brooklyn
"199 Sterling Street, Unit 2",Prospect Lefferts Gardens,2475,3 BD,1 BA,Brooklyn
"341 Marshall Drive, Unit A",Dyker Heights,3599,3 BD,2 BA,Brooklyn
"1 Blue, Unit 25G",Greenpoint,7869,3 BD,2 BA,Brooklyn
"1 Blue, Unit 21N",Greenpoint,3296,1 BD,1 BA,Brooklyn
"1 Blue, Unit 19K",Greenpoint,2854,Studio,1 BA,Brooklyn
"1 Blue, Unit 18R",Greenpoint,3120,Studio,1 BA,Brooklyn
"1 Blue, Unit 8D",Greenpoint,5366,2 BD,2 BA,Brooklyn
"1 Blue, Unit 7P",Greenpoint,3441,1 BD,1 BA,Brooklyn
"1 Blue, Unit 5B",Greenpoint,5871,2 BD,2 BA,Brooklyn
"8840 Fort Hamilton Parkway, Unit 1",Bay Ridge,2300,3 BD,1 BA,Brooklyn
"436 42nd Street, Unit 2",Sunset Park,2050,2 BD,1 BA,Brooklyn
"1 Main Street, Unit PH",DUMBO,19700,3 BD,3.5 BA,Brooklyn
"1970 85th Street, Unit B4",Bensonhurst,2200,1 BD,1 BA,Brooklyn
"1635 Prospect Place, Unit 2",Weeksville,1899,2 BD,1 BA,Brooklyn
"490 Ocean Parkway, Unit 51",Kensington,2525,2 BD,1 BA,Brooklyn
"3765 18th Avenue, Unit A9",Kensington,1950,2 BD,1 BA,Brooklyn
"3518 12th Avenue, Unit 2A",Kensington,1700,1 BD,1 BA,Brooklyn
584 Albany Avenue,Wingate,1500,Studio,1.5 BA,Brooklyn
"255 Bleecker Street, Unit 3",Bushwick,2800,3 BD,1 BA,Brooklyn
"1001 Lincoln Place, Unit 2B",Crown Heights,2200,2 BD,1 BA,Brooklyn
"8312 5th Avenue, Unit 3R",Bay Ridge,1800,1 BD,1 BA,Brooklyn
"33 Linden Boulevard, Unit E9",Flatbush,1475,Studio,1 BA,Brooklyn
161 Court Street,Cobble Hill,6417,3 BD,2.5 BA,Brooklyn
"1001 Lincoln Place, Unit 1C",Crown Heights,2500,2 BD,1 BA,Brooklyn
"199 Sterling Street, Unit 2",Prospect Lefferts Gardens,2475,3 BD,1 BA,Brooklyn
"341 Marshall Drive, Unit A",Dyker Heights,3599,3 BD,2 BA,Brooklyn
"1 Blue, Unit 25G",Greenpoint,7869,3 BD,2 BA,Brooklyn
"1 Blue, Unit 21N",Greenpoint,3296,1 BD,1 BA,Brooklyn
"1 Blue, Unit 19K",Greenpoint,2854,Studio,1 BA,Brooklyn
"1 Blue, Unit 18R",Greenpoint,3120,Studio,1 BA,Brooklyn
"1 Blue, Unit 8D",Greenpoint,5366,2 BD,2 BA,Brooklyn
"1 Blue, Unit 7P",Greenpoint,3441,1 BD,1 BA,Brooklyn
"1 Blue, Unit 5B",Greenpoint,5871,2 BD,2 BA,Brooklyn
"8840 Fort Hamilton Parkway, Unit 1",Bay Ridge,2300,3 BD,1 BA,Brooklyn
"436 42nd Street, Unit 2",Sunset Park,2050,2 BD,1 BA,Brooklyn
"1 Main Street, Unit PH",DUMBO,19700,3 BD,3.5 BA,Brooklyn
"1970 85th Street, Unit B4",Bensonhurst,2200,1 BD,1 BA,Brooklyn
"1635 Prospect Place, Unit 2",Weeksville,1899,2 BD,1 BA,Brooklyn
"490 Ocean Parkway, Unit 51",Kensington,2525,2 BD,1 BA,Brooklyn
"3765 18th Avenue, Unit A9",Kensington,1950,2 BD,1 BA,Brooklyn
"622 Ocean Parkway, Unit D2",Kensington,2000,2 BD,1 BA,Brooklyn
"2010 Ocean Avenue, Unit B10",Manhattan Terrace,1600,1 BD,1 BA,Brooklyn
"490 Ocean Parkway, Unit 25",Kensington,2200,2 BD,1 BA,Brooklyn
"490 Ocean Parkway, Unit 14",Kensington,1700,1 BD,1 BA,Brooklyn
"409 Eastern Parkway, Unit 202",Crown Heights,3120,1 BD,1 BA,Brooklyn
"409 Eastern Parkway, Unit 202",Crown Heights,3404,1 BD,1 BA,Brooklyn
1998 Fulton Street,Bedford-Stuyvesant,2750,Studio,1 BA,Brooklyn
"321 Wythe Avenue, Unit 1901",Williamsburg,3750,1 BD,1 BA,Brooklyn
"321 Wythe Avenue, Unit 1503",Williamsburg,4188,2 BD,1 BA,Brooklyn
"146 Meserole Street, Unit 4F",East Williamsburg,3600,3 BD,1 BA,Brooklyn
"146 Meserole Street, Unit 4H",East Williamsburg,3000,2 BD,1 BA,Brooklyn
"146 Meserole Street, Unit 3G",East Williamsburg,2900,2 BD,1 BA,Brooklyn
"17 Monitor Street, Unit 3A",Williamsburg,4025,3 BD,1 BA,Brooklyn
"17 Monitor Street, Unit 3K",Williamsburg,2205,Studio,1 BA,Brooklyn
"17 Monitor Street, Unit 2E",Williamsburg,3070,2 BD,1 BA,Brooklyn
"17 Monitor Street, Unit 5H",Williamsburg,5200,4 BD,2 BA,Brooklyn
"17 Monitor Street, Unit 4B",Williamsburg,2685,1 BD,1 BA,Brooklyn
"17 Monitor Street, Unit 1H",Williamsburg,3258,2 BD,1 BA,Brooklyn
"17 Monitor Street, Unit 2L",Williamsburg,3070,2 BD,1 BA,Brooklyn
"17 Monitor Street, Unit 5I",Williamsburg,3850,2 BD,2 BA,Brooklyn
"17 Monitor Street, Unit 1E",Williamsburg,4325,3 BD,1.5 BA,Brooklyn
"321 Wythe Avenue, Unit 801",Williamsburg,2958,1 BD,1 BA,Brooklyn
"321 Wythe Avenue, Unit 1509",Williamsburg,2958,1 BD,1 BA,Brooklyn
"321 Wythe Avenue, Unit 707",Williamsburg,3895,2 BD,1 BA,Brooklyn
"513 10th Street, Unit 0",South Slope,3500,1 BD,1 BA,Brooklyn
"2130 83rd Street, Unit 2",Bensonhurst,2200,2 BD,2 BA,Brooklyn
"1 Blue Slip, Unit 9H",Greenpoint,8087,2 BD,2 BA,Brooklyn
"618 Marlborough Road, Unit 1",Ditmas Park,2700,2 BD,1 BA,Brooklyn
"343 4th Avenue, Unit 11B",Central Slope,5575,3 BD,2 BA,Brooklyn
"199 State Street, Unit 7A",Downtown Brooklyn,2900,Studio,1 BA,Brooklyn
"176 North 8th Street, Unit 2",Williamsburg,2495,1 BD,1 BA,Brooklyn
"1196 Broadway, Unit 1",Bedford-Stuyvesant,1800,1 BD,1 BA,Brooklyn
"1562 Bay Ridge Avenue, Unit 1",Bensonhurst,1580,1 BD,1 BA,Brooklyn
"70 Remsen Street, Unit 2J",Brooklyn Heights,2100,Studio,1 BA,Brooklyn
"767 Hart Street, Unit 3R",Bushwick,2994,2 BD,2 BA,Brooklyn
"106 Montague Street, Unit 2",Brooklyn Heights,8000,Studio,1 BA,Brooklyn
"630 Union Street, Unit 4D",North Slope,2400,1 BD,1 BA,Brooklyn
"1535 Flatbush Avenue, Unit 2",Flatbush,2850,3 BD,2 BA,Brooklyn
287 Ave X,South Marlboro,2000,empty Beds,empty Bath,Brooklyn
"70 Berry Street, Unit 3D",Williamsburg,3500,1 BD,1 BA,Brooklyn
"1515 62nd Street, Unit 2",Borough Park,1800,2 BD,1 BA,Brooklyn
211 North 11th Street,Williamsburg,15995,Studio,1.5 BA,Brooklyn
"408 Franklin Avenue, Unit 1",Clinton Hill,6495,3 BD,3.5 BA,Brooklyn
"408 Franklin Avenue, Unit 2",Clinton Hill,5200,3 BD,2.5 BA,Brooklyn
"743 Warwick Street, Unit 2",New Lots,2000,2 BD,1 BA,Brooklyn
"1254 Union Street, Unit 2G",Crown Heights,3200,3 BD,1.5 BA,Brooklyn
"282 South 5th Street, Unit 8D",Williamsburg,2725,Studio,1 BA,Brooklyn
"1139 East 99th Street, Unit 1F",Canarsie,2500,3 BD,2 BA,Brooklyn
"513 10th Street, Unit 0",South Slope,3500,1 BD,1 BA,Brooklyn
"2130 83rd Street, Unit 2",Bensonhurst,2200,2 BD,2 BA,Brooklyn
"1 Blue Slip, Unit 9H",Greenpoint,8087,2 BD,2 BA,Brooklyn
"618 Marlborough Road, Unit 1",Ditmas Park,2700,2 BD,1 BA,Brooklyn
"343 4th Avenue, Unit 11B",Central Slope,5575,3 BD,2 BA,Brooklyn
"199 State Street, Unit 7A",Downtown Brooklyn,2900,Studio,1 BA,Brooklyn
"176 North 8th Street, Unit 2",Williamsburg,2495,1 BD,1 BA,Brooklyn
"1196 Broadway, Unit 1",Bedford-Stuyvesant,1800,1 BD,1 BA,Brooklyn
"1562 Bay Ridge Avenue, Unit 1",Bensonhurst,1580,1 BD,1 BA,Brooklyn
"70 Remsen Street, Unit 2J",Brooklyn Heights,2100,Studio,1 BA,Brooklyn
"767 Hart Street, Unit 3R",Bushwick,2994,2 BD,2 BA,Brooklyn
"106 Montague Street, Unit 2",Brooklyn Heights,8000,Studio,1 BA,Brooklyn
"630 Union Street, Unit 4D",North Slope,2400,1 BD,1 BA,Brooklyn
"1535 Flatbush Avenue, Unit 2",Flatbush,2850,3 BD,2 BA,Brooklyn
287 Ave X,South Marlboro,2000,empty Beds,empty Bath,Brooklyn
"70 Berry Street, Unit 3D",Williamsburg,3500,1 BD,1 BA,Brooklyn
"1515 62nd Street, Unit 2",Borough Park,1800,2 BD,1 BA,Brooklyn
211 North 11th Street,Williamsburg,15995,Studio,1.5 BA,Brooklyn
"408 Franklin Avenue, Unit 1",Clinton Hill,6495,3 BD,3.5 BA,Brooklyn
"408 Franklin Avenue, Unit 2",Clinton Hill,5200,3 BD,2.5 BA,Brooklyn
"743 Warwick Street, Unit 2",New Lots,2000,2 BD,1 BA,Brooklyn
"1254 Union Street, Unit 2G",Crown Heights,3200,3 BD,1.5 BA,Brooklyn
"282 South 5th Street, Unit 8D",Williamsburg,2725,Studio,1 BA,Brooklyn
"1139 East 99th Street, Unit 1F",Canarsie,2500,3 BD,2 BA,Brooklyn
"781 Green Avenue, Unit 2F",Bedford-Stuyvesant,2000,1 BD,1 BA,Brooklyn
"1582 73rd Street, Unit 2",Bensonhurst,2200,3 BD,1 BA,Brooklyn
"1254 Union Street, Unit 1A",Crown Heights,2350,2 BD,1 BA,Brooklyn
"38 Greene Avenue, Unit 1",Fort Greene,3900,3 BD,1 BA,Brooklyn
"468 State Street, Unit 1F",Boerum Hill,2200,1 BD,1 BA,Brooklyn
"215 Bay 10th Street, Unit 2",Bath Beach,2900,2 BD,1 BA,Brooklyn
557 Carroll Street,North Slope,6000,Studio,1 BA,Brooklyn
"398 Pacific Street, Unit 1",Boerum Hill,6500,4 BD,2 BA,Brooklyn
1047 Bedford Avenue,Bedford-Stuyvesant,2300,1 BD,1 BA,Brooklyn
"180 Montague Street, Unit 29E",Brooklyn Heights,5375,2 BD,2 BA,Brooklyn
487 Clinton Avenue,Clinton Hill,1995,Studio,1 BA,Brooklyn
487 Clinton Avenue,Clinton Hill,1995,Studio,1 BA,Brooklyn
"178 Clinton Street, Unit 4R",Brooklyn Heights,2500,Studio,1 BA,Brooklyn
"381 Macon Street, Unit 3",Bedford-Stuyvesant,2250,2 BD,1 BA,Brooklyn
"313 East 28th, Unit 4",Flatbush,1750,1 BD,1 BA,Brooklyn
"313 East 28th, Unit 3",Flatbush,1750,1 BD,1 BA,Brooklyn
"120 Dean Street, Unit 1",Boerum Hill,2900,2 BD,1 BA,Brooklyn
356 Bedford Avenue,Williamsburg,15000,Studio,1 BA,Brooklyn
356 Bedford Avenue,Williamsburg,9500,Studio,1 BA,Brooklyn
356 Bedford Avenue,Williamsburg,29500,Studio,1 BA,Brooklyn
"325 Kent Avenue, Unit 1507",Williamsburg,3785,1 BD,1 BA,Brooklyn
"325 Kent Avenue, Unit 1456",Williamsburg,3855,1 BD,1 BA,Brooklyn
"29 Willow Street, Unit 3R",Brooklyn Heights,6200,2 BD,1 BA,Brooklyn
"1738 Pacific Street, Unit 3A",Weeksville,1950,2 BD,1 BA,Brooklyn
"846 St John's Place, Unit 4",Crown Heights,3800,4 BD,1 BA,Brooklyn
"341 10th Street, Unit 16A",South Slope,3895,3 BD,2 BA,Brooklyn
"341 10th Street, Unit 11A",South Slope,3895,3 BD,2 BA,Brooklyn
"225 Schermerhorn Street, Unit 17E",Downtown Brooklyn,3195,1 BD,1 BA,Brooklyn
"225 Schermerhorn Street, Unit 7H",Downtown Brooklyn,2515,Studio,1 BA,Brooklyn
"225 Schermerhorn Street, Unit 15J",Downtown Brooklyn,4350,2 BD,2 BA,Brooklyn
"225 Schermerhorn Street, Unit 14J",Downtown Brooklyn,4575,2 BD,2 BA,Brooklyn
"225 Schermerhorn Street, Unit 6L",Downtown Brooklyn,3095,1 BD,1 BA,Brooklyn
"225 Schermerhorn Street, Unit 16L",Downtown Brooklyn,3425,1 BD,1 BA,Brooklyn
"225 Schermerhorn Street, Unit 16D",Downtown Brooklyn,2995,1 BD,1 BA,Brooklyn
"225 Schermerhorn Street, Unit 12D",Downtown Brooklyn,3045,1 BD,1 BA,Brooklyn
