Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"null, 265 Nostrand Avenue, D8 - Bedford - Stuyvesant, New York",2699,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 696,Brooklyn
"420 Kent Avenue, 3180B - Williamsburg, New York",2699,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3885701,Brooklyn
"Clover House, 107 Columbia Hts, 5C - Brooklyn Heights, New York",2699,Rental,Studio | 1 Bath,Listing ID: 3871880,Brooklyn
"214 14th Street, 3 - Park Slope, New York",2695,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"420 Kent Avenue, 4280B - Williamsburg, New York",2686,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3887200,Brooklyn
"171 Congress Street, 1R - Red Hook, New York",2675,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 600,Brooklyn
"864 New Lots Ave, 1 - Brooklyn Other, New York",2675,Rental,4 Beds | 2 Baths,"Approximate Sq. Feet: 1,200 | Approximate Exterior Sq. Ft: 2000 Sq Ft",Brooklyn
"265 Van Brunt Street, 1A - Carroll Gardens, New York",2675,Condo,1 Bed | 1 Bath,Listing ID: 3802235,Brooklyn
"180 Myrtle Avenue, 9L - Fort Greene, New York",2672,Rental,Studio | 1 Bath,Approximate Sq. Feet: 438,Brooklyn
"733 Rogers Avenue, 501 - Flatbush, New York",2654,Condo,2 Beds | 1 Bath,Listing ID: 3860892,Brooklyn
"194 Rockaway Ave, 1 - Ocean Hill, New York",2650,Rental,Studio | 1 Bath,Listing ID: 3112370,Brooklyn
"236 8th Street, 2R - Park Slope, New York",2650,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 850,Brooklyn
"null, 134 Kingsland Avenue, 2F - Greenpoint, New York",2650,Condo,2 Beds | 1 Bath,Listing ID: 3877463,Brooklyn
"442 Grand Avenue, 3 - Clinton Hill, New York",2650,Rental,1 Bed | 1 Bath,Listing ID: 3880295,Brooklyn
"725 Fourth Avenue, A3 - Greenwood, New York",2650,Rental,3 Beds | 1 Bath,Listing ID: 2328723,Brooklyn
"381 South 5th Street, 303 - Williamsburg, New York",2650,Rental,1 Bed | 1 Bath,Listing ID: 3856166,Brooklyn
"null, 1358 Herkimer Street, 3 - Bedford - Stuyvesant, New York",2650,Condo,3 Beds | 2 Baths,Listing ID: 3870304,Brooklyn
"419 Gates Avenue, 1R - Bedford - Stuyvesant, New York",2650,Rental,2 Beds | 1 Bath,Listing ID: 3884530,Brooklyn
"76 St Marks Avenue, 5A - Park Slope, New York",2650,Rental,1 Bed | 1 Bath,Listing ID: 3892774,Brooklyn
"217 Greenwood Avenue, 2 - Windsor Terrace, New York",2650,Multi-Family,2 Beds | 1 Bath,Listing ID: 3817012,Brooklyn
"2417 Albemarle Rd, 11C - Flatbush, New York",2650,Rental,1 Bed | 1 Bath,Listing ID: 3808990,Brooklyn
"427 Franklin Avenue, 1 - Clinton Hill, New York",2650,Multi-Family,1 Bed | 1 Bath,Listing ID: 3872515,Brooklyn
"138 Beadel Street, 2 - Greenpoint, New York",2650,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"Marion Park Condominium 2, 117-119 Thomas S Boyland Street, 1B - Ocean Hill, New York",2650,Condo,2 Beds | 1 Bath,Listing ID: 3839054,Brooklyn
"488 Seventh Avenue, 11H - Park Slope, New York",2650,Rental,Studio | 1 Bath,Listing ID: 3893708,Brooklyn
"457 15th Street, 3CC - Park Slope, New York",2650,Rental,1 Bed | 1 Bath,Listing ID: 3886710,Brooklyn
"958 71st Street, 2A - Dyker Heights, New York",2650,Multi-Family,4 Beds | 1 Bath,Listing ID: 3894390,Brooklyn
"958 71st Street, 1A - Dyker Heights, New York",2650,Multi-Family,3 Beds | 1 Bath,Listing ID: 3894389,Brooklyn
"484 Hancock Street, 1B - Bedford - Stuyvesant, New York",2639,Rental,2 Beds | 1 Bath,Listing ID: 3858961,Brooklyn
"729 Lafayette Avenue, 2E - Bedford - Stuyvesant, New York",2630,Multi-Family,3 Beds | 1 Bath,Listing ID: 3856864,Brooklyn
"570 St Johns Pl, 818W - Crown Heights, New York",2625,Condo,Studio | 1 Bath,Listing ID: 3885708,Brooklyn
"145 Borinquen Pl, 6 - Williamsburg, New York",2604,Rental,1 Bed | 1 Bath,Listing ID: 3801504,Brooklyn
"Canarsie, New York",2600,Rental,3 Beds | 2 Baths,Approximate Sq. Feet: 810 | Approximate Exterior Sq. Ft: 2200 Sq Ft,Brooklyn
"184 E 92 Street - East Flatbush, New York",2600,Rental,Studio,Listing ID: 423119,Brooklyn
"368 Atkins Ave, 2 - Brooklyn Other, New York",2600,Rental,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2000 Sq Ft,Brooklyn
"306 Stuyvesant Ave, 4C - Brooklyn Other, New York",2600,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2600 Sq Ft,Brooklyn
"630 Vanderbilt Ave, 2Fl - Brooklyn Other, New York",2600,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 550,Brooklyn
"716 Avenue C, #2 - Kensington, New York",2600,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"162 India Street, 1 - Greenpoint, New York",2600,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 600,Brooklyn
"218 Sixth Avenue, 3B - Park Slope, New York",2600,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"594 Lincoln Pl - Brooklyn Other, New York",2600,Single Family Townhouse,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2484 Sq Ft,Brooklyn
"951 Mad, 951 Madison Street, 2G - Bedford - Stuyvesant, New York",2600,Rental,2 Beds | 1 Bath,Listing ID: 3778327,Brooklyn
"630 Park Pl - Brooklyn Other, New York",2600,House,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 3930 Sq Ft,Brooklyn
"471 Van Siclen Avenue, 2 - Brownsville, New York",2600,Multi-Family,4 Beds | 1 Bath,Listing ID: 3870140,Brooklyn
"345 Clinton Avenue, 1H - Brooklyn, New York",2600,Rental,1 Bed | 1 Bath,Listing ID: 4975608,Brooklyn
"2149 Pacific St - Brooklyn Other, New York",2600,Condo,2 Beds | 1 Bath,Listing ID: 3145107,Brooklyn
"222 17th Street, 3 - Greenwood, New York",2600,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"81 Monroe Street, 1 - Brooklyn, New York",2600,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,500",Brooklyn
"1113 President Street, 2A - Crown Heights, New York",2600,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1458 Sq Ft,Brooklyn
"167 Congress Street, 4F - Cobble Hill, New York",2600,Multi-Family,1 Bed | 1 Bath,Listing ID: 3883964,Brooklyn
"9448 Ridge Boulevard, 2 - Bay Ridge, New York",2600,Rental,2 Beds | 1 Bath | 1 Half Bath,Approximate Exterior Sq. Ft: 2000 Sq Ft,Brooklyn
"190 Stuyvesant Ave, 1st Fl - Brooklyn Other, New York",2600,Single Family Townhouse,3 Beds | 2 Baths,Listing ID: 3147499,Brooklyn
"1113 President Street, 3A - Crown Heights, New York",2600,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,377 | Approximate Exterior Sq. Ft: 1458 Sq Ft",Brooklyn
"298 Covert Street, 2R - Canarsie, New York",2600,Rental,3 Beds | 1 Bath,Listing ID: 3871750,Brooklyn
"649 Hawthorne Street, 1 - Prospect-Lefferts Gardens, New York",2600,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"137 Patchen Avenue, 1R - Bedford - Stuyvesant, New York",2600,Rental,2 Beds | 1 Bath,Listing ID: 3882012,Brooklyn
"135 Lincoln Pl, 1 - Park Slope, New York",2600,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"460 State Street, 3 - Boerum Hill, New York",2600,Rental,2 Beds | 1 Bath,Listing ID: 3887447,Brooklyn
"463 17th Street, 3 - Windsor Terrace, New York",2600,Rental,2 Beds | 1 Bath,Listing ID: 3845001,Brooklyn
"951 Mad, 951 Madison Street, 4G - Bedford - Stuyvesant, New York",2600,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"161 Carroll Street, 2 - Carroll Gardens, New York",2600,Multi-Family,1 Bed | 1 Bath,Listing ID: 3889788,Brooklyn
"700 Lafayette Avenue, 1 - Bedford - Stuyvesant, New York",2600,Multi-Family,2 Beds | 2 Baths,Listing ID: 3871487,Brooklyn
"176 Lefferts Pl, 3 - Clinton Hill, New York",2600,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 623,Brooklyn
"274 1st Street, 2R - Brooklyn, New York",2600,Rental,1 Bed | 1 Bath,Listing ID: 4990163,Brooklyn
"274 1ST Street, 2R - Park Slope, New York",2600,Rental,1 Bed | 1 Bath,Listing ID: 3865844,Brooklyn
"682 Rockaway Avenue, 3A - Brownsville, New York",2600,Rental,3 Beds | 2 Baths,Listing ID: 3772592,Brooklyn
"357 Sterling Pl, 1C - Prospect Heights, New York",2600,Rental,1 Bed | 1 Bath,Listing ID: 3890129,Brooklyn
"488A Seventh Avenue, 2 - Park Slope, New York",2600,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"345 Clinton Avenue, 1H - Clinton Hill, New York",2600,Cooperative,1 Bed | 1 Bath,Listing ID: 3860896,Brooklyn
"Clover House, 107 Columbia Hts, 8N - Brooklyn Heights, New York",2600,Rental,Studio | 1 Bath,Approximate Sq. Feet: 435,Brooklyn
"383 Prospect Avenue, 3R - Park Slope, New York",2600,Rental,2 Beds | 1 Bath,Listing ID: 3897261,Brooklyn
"201 Huron Street, 2R - Greenpoint, New York",2599,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"99 Monitor Street, 2 - Greenpoint, New York",2599,Rental,1 Bed | 1 Bath,Listing ID: 3895924,Brooklyn
"22 Hart Street, 1 - Bedford - Stuyvesant, New York",2599,Rental,3 Beds | 1 Bath,Listing ID: 3894668,Brooklyn
"Clover House, 107 Columbia Hts, 6C - Brooklyn Heights, New York",2599,Rental,Studio | 1 Bath,Approximate Sq. Feet: 473,Brooklyn
"150 Myrtle Avenue, 2102 - Downtown Brooklyn, New York",2599,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 496,Brooklyn
"708 E 96th St - Brooklyn Other, New York",2595,House,3 Beds | 1 Bath | 1 Half Bath,Approximate Exterior Sq. Ft: 2600 Sq Ft,Brooklyn
"5 4th Street, 2L - Carroll Gardens, New York",2595,Rental,1 Bed | 1 Bath,Listing ID: 3861457,Brooklyn
"Bklyn Gold, 257 GOLD Street, PH10 - Downtown Brooklyn, New York",2595,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3872800,Brooklyn
"31 Ocean Pkwy, 4L - Kensington, New York",2590,Rental,1 Bed | 1 Bath,Listing ID: 3877778,Brooklyn
"264 WEBSTER, 264 Webster Avenue, 307 - Kensington, New York",2585,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 783,Brooklyn
"570 St Johns Pl, PH808 - Crown Heights, New York",2583,Condo,Studio | 1 Bath,Listing ID: 3865155,Brooklyn
"The Eagle, 86 Fleet Pl, 6L - Downtown Brooklyn, New York",2580,Rental,Studio | 1 Bath,Approximate Sq. Feet: 499,Brooklyn
"318 Carroll Street, 2 - Carroll Gardens, New York",2575,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"null, 116 Bainbridge Street, 2 - Bedford - Stuyvesant, New York",2575,Condo,1 Bed | 1 Bath,Listing ID: 3853708,Brooklyn
"Myrtle & Steuben, 100 Steuben Street, 3G - Clinton Hill, New York",2566,Condo,Studio | 1 Bath,Listing ID: 3882476,Brooklyn
"5 4th Street, 4R - Carroll Gardens, New York",2566,Rental,1 Bed | 1 Bath,Listing ID: 3861458,Brooklyn
"5022 Avenue D, 2 - East Flatbush, New York",2550,Rental,3 Beds | 1 Bath,Listing ID: 3104533,Brooklyn
"44 Aberdeen St - Brooklyn Other, New York",2550,House,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2000 Sq Ft,Brooklyn
"1055 Jefferson Avenue, 3SB - Bushwick, New York",2550,Multi-Family,3 Beds | 1 Bath,Listing ID: 3833943,Brooklyn
"733 Lexington Avenue, 2NY - Bedford - Stuyvesant, New York",2550,Multi-Family,3 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"5022 Avenue D - East Flatbush, New York",2550,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1600 Sq Ft,Brooklyn
"383 Park Pl, 2 - Prospect Heights, New York",2550,Rental,Studio | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"344 14th Street, 4L - Park Slope, New York",2550,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"504 Myrtle Avenue, 50X - Clinton Hill, New York",2550,Rental,Studio | 1 Bath,Listing ID: 3888945,Brooklyn
"551 Nostrand Avenue, A2 - Bedford - Stuyvesant, New York",2550,Condo,3 Beds | 1 Bath,Listing ID: 3892146,Brooklyn
"191 CLASSON Avenue, GDN - Clinton Hill, New York",2550,Multi-Family,1 Bed | 1 Bath,Listing ID: 3892118,Brooklyn
"55 Hope Street, 103 - Williamsburg, New York",2550,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 453,Brooklyn
"1488 Dekalb Avenue, 1R - Bushwick, New York",2550,Rental,2 Beds | 1 Bath,Listing ID: 3892144,Brooklyn
"894 Greene Avenue, 2 - Bedford - Stuyvesant, New York",2550,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"ISHI, 542 St Marks Avenue, 604 - Bedford - Stuyvesant, New York",2550,Condo,1 Bed | 1 Bath,Listing ID: 3891564,Brooklyn
"126 Herkimer Street, 4 - Bedford - Stuyvesant, New York",2540,Rental,2 Beds | 1 Bath,Listing ID: 3885644,Brooklyn
"null, 322 GATES Avenue, 2F - Bedford - Stuyvesant, New York",2538,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 518,Brooklyn
"733 Rogers Avenue, 402 - Flatbush, New York",2530,Condo,2 Beds | 1 Bath,Listing ID: 3880281,Brooklyn
"311 Baltic Street, 3B - Cobble Hill, New York",2525,Multi-Family,1 Bed | 1 Bath,Listing ID: 3884534,Brooklyn
"139 Emerson Pl, 505 - Clinton Hill, New York",2517,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 785,Brooklyn
"125 East 32nd Street, 2 - East Flatbush, New York",2510,Rental,3 Beds | 1 Bath,Listing ID: 3863756,Brooklyn
"690 Vermont St, 1 - Brooklyn Other, New York",2500,Rental,3 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"122 REMSEN St, 3R - Brooklyn Heights, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3734334,Brooklyn
"null, 6917 Seventh Avenue, 2 - Dyker Heights, New York",2500,Cooperative,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,300",Brooklyn
"370 Wilson Avenue, 2 - Bushwick, New York",2500,Condo,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,100",Brooklyn
"288 Graham Avenue, 3B - Williamsburg, New York",2500,Condo,2 Beds | 1 Bath,Listing ID: 3633504,Brooklyn
"361 Tompkins Avenue, 3A - Bedford - Stuyvesant, New York",2500,Multi-Family,3 Beds | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"933 Metropolitan Avenue, 2L - Williamsburg, New York",2500,Rental,2 Beds | 1 Bath,Listing ID: 3682298,Brooklyn
"4402 Fourth Avenue, 2NDFLR - Sunset Park, New York",2500,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Brooklyn
"2344 Flatbush Avenue - Marine Park, New York",2500,Rental,Studio,"Approximate Sq. Feet: 2,000 | Approximate Exterior Sq. Ft: 2000 Sq Ft",Brooklyn
"8713 26 Avenue - Bath Beach, New York",2500,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,140 | Approximate Exterior Sq. Ft: 2248 Sq Ft",Brooklyn
"15 Greene Avenue, 4 - Clinton Hill, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3758375,Brooklyn
"53 Milford St, 2 - Brooklyn Other, New York",2500,Rental,4 Beds | 2 Baths,Approximate Exterior Sq. Ft: 1875 Sq Ft,Brooklyn
"321 Greenwood Avenue, 1 - Windsor Terrace, New York",2500,Rental,2 Beds | 1 Bath,Listing ID: 3836176,Brooklyn
"2128 Ocean Avenue, 7C - Homecrest, New York",2500,Multi-Family,2 Beds | 1 Bath,Listing ID: 3598350,Brooklyn
"206 Hoyt St - Brooklyn Other, New York",2500,House,| 1 Half Bath,Listing ID: 3140469,Brooklyn
"70 Howard Ave - Brooklyn Other, New York",2500,House,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1500 Sq Ft,Brooklyn
"594 Marcy Avenue, 3A - Bedford - Stuyvesant, New York",2500,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 542,Brooklyn
"62 East 21st Street, 5C - Flatbush, New York",2500,,2 Beds | 1 Bath,Listing ID: 3841712,Brooklyn
"825 Madison Street, 2 - Bedford - Stuyvesant, New York",2500,Multi-Family,3 Beds | 1 Bath,"Approximate Sq. Feet: 2,925",Brooklyn
"235 74th Street, 1 - Bay Ridge, New York",2500,Rental,2 Beds | 1 Bath | 1 Half Bath,Listing ID: 3870510,Brooklyn
"337 Lenox Rd - Brooklyn Other, New York",2500,Condo,2 Beds | 2 Baths,Listing ID: 3147439,Brooklyn
"917 Fulton St - Brooklyn Other, New York",2500,Commercial,,Approximate Exterior Sq. Ft: 1046 Sq Ft,Brooklyn
"904 Gates Avenue, 2 - Stuyvesant Heights, New York",2500,Multi-Family,2 Beds | 1 Bath,Listing ID: 3850008,Brooklyn
"90 State Street, 2 - Brooklyn Heights, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3867498,Brooklyn
"190 22nd Street, 2B - Sunset Park, New York",2500,Multi-Family,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"12 Ditmars St - Brooklyn Other, New York",2500,House,3 Beds | 1 Bath,Listing ID: 3147052,Brooklyn
"195 Washington Park, 3A - Brooklyn, New York",2500,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"null, 50 Ocean Pkwy, 4C - Windsor Terrace, New York",2500,Condo,1 Bed | 1 Bath,Listing ID: 3865693,Brooklyn
"null, 50 Ocean Pkwy, 6A - Windsor Terrace, New York",2500,Condo,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"null, 50 Ocean Pkwy, 6C - Windsor Terrace, New York",2500,Condo,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"2079 E 24 Street - Sheepshead Bay, New York",2500,Rental,Studio,Listing ID: 431732,Brooklyn
"6521 11 Avenue - Bensonhurst, New York",2500,Rental,Studio,"Approximate Sq. Feet: 1,660 | Approximate Exterior Sq. Ft: 2000 Sq Ft",Brooklyn
"74 Greenpoint Avenue, D2 - Greenpoint, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3858684,Brooklyn
"445 42nd Street, 2 - Sunset Park, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3867497,Brooklyn
"917 Fulton Street - Clinton Hill, New York",2500,Rental,Studio,Listing ID: 431808,Brooklyn
"82 Irving, 3A - Brooklyn, New York",2500,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 555,Brooklyn
"1261 Putnam Ave, 1 - Brooklyn Other, New York",2500,Rental,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 1000 Sq Ft,Brooklyn
"356 State Street, 4C - Brooklyn, New York",2500,Rental,Studio | 1 Bath,Listing ID: 5003224,Brooklyn
"237 Sullivan Street, 1F - Red Hook, New York",2500,Rental,Studio | 1 Bath,Listing ID: 3649457,Brooklyn
"1269 New York Ave - Brooklyn Other, New York",2500,House,3 Beds | 2 Baths,Approximate Exterior Sq. Ft: 2000 Sq Ft,Brooklyn
"null, 48 Graham Avenue, 1A - East Williamsburg, New York",2500,Condo,1 Bed | 1 Bath,Listing ID: 3885544,Brooklyn
"Hamilton,The, 968 60th Street, 207 - Sunset Park, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3880240,Brooklyn
"27 Pierrepont Street, GR - Brooklyn Heights, New York",2500,Multi-Family,| 1 Bath,Listing ID: 3867685,Brooklyn
"405 Putnam Avenue, 2 - Bedford - Stuyvesant, New York",2500,Condo,1 Bed | 1 Bath,Listing ID: 3889791,Brooklyn
"94 STARR Street, 3 - Bushwick, New York",2500,Rental,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"170 Woodruff Avenue, 2A - Flatbush, New York",2500,Multi-Family,3 Beds | 1 Bath,Listing ID: 3843630,Brooklyn
"29 Moffat Street, 1 - Bushwick, New York",2500,Rental,2 Beds | 1 Bath,Listing ID: 3882352,Brooklyn
"216 Sixth Avenue, 4C - Park Slope, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3857213,Brooklyn
"126 South 8th Street, 3A - Williamsburg, New York",2500,Condo,1 Bed | 1 Bath,Listing ID: 3887198,Brooklyn
"375 42 Street, 4E - Sunset Park, New York",2500,Rental,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 100 Sq Ft,Brooklyn
"null, 261 Kingsland Avenue, 2F - Greenpoint, New York",2500,Cooperative,1 Bed | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"The Griffin, 101 Lafayette Avenue, 14B - Fort Greene, New York",2500,"Cooperative, Doorman",Studio | 1 Bath,Listing ID: 3874283,Brooklyn
"The Griffin, 101 Lafayette Avenue, 16G - Fort Greene, New York",2500,"Cooperative, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 475,Brooklyn
"348 Stuyvesant Avenue, 1 - Bedford - Stuyvesant, New York",2500,Rental,2 Beds | 1 Bath,Listing ID: 3892646,Brooklyn
"1667 Sterling Pl - Brooklyn Other, New York",2500,House,2 Beds | 1 Bath,Approximate Exterior Sq. Ft: 3193 Sq Ft,Brooklyn
"1001 Lincoln Pl, 1C - Crown Heights, New York",2500,Rental,2 Beds | 1 Bath,Listing ID: 3490460,Brooklyn
"372 VAN BRUNT Street, #2 - Red Hook, New York",2500,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"266 Washington Avenue, C3 - Clinton Hill, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3892004,Brooklyn
"null, 294 Henry Street, 4F - Brooklyn Heights, New York",2500,Cooperative,1 Bed | 1 Bath,Listing ID: 3867830,Brooklyn
"272 Henry Street, 4F - Brooklyn Heights, New York",2500,Cooperative,1 Bed | 1 Bath,Listing ID: 3890801,Brooklyn
"ONE HANSON PLACE, 1 Hanson Pl, 32A - Fort Greene, New York",2500,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 371,Brooklyn
"233 Eldert Street, 2F - Bushwick, New York",2500,Rental,3 Beds | 1 Bath,Listing ID: 3895925,Brooklyn
"THE CARLTON, 82 Irving Pl, 3A - Clinton Hill, New York",2500,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 555,Brooklyn
"42 South Oxford Street, 5 - Fort Greene, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3878944,Brooklyn
"Brooklyn Flats, 61 Martense Street, 5E - Flatbush, New York",2500,Condo,2 Beds | 1 Bath,Listing ID: 3873681,Brooklyn
"356 State Street, 4C - Brooklyn Heights, New York",2500,Rental,Studio | 1 Bath,Listing ID: 3886687,Brooklyn
"1702 Eleventh Avenue, 2F - Windsor Terrace, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3890168,Brooklyn
"160 Ocean Pkwy, 5H - Kensington, New York",2500,Cooperative,2 Beds | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"C-560, 560 Carroll Street, 1B - Park Slope, New York",2500,Condo,Studio | 1 Bath,Approximate Sq. Feet: 500,Brooklyn
"null, 1497 Prospect Pl, 3A - Crown Heights, New York",2500,Condo,2 Beds | 1 Bath,Listing ID: 3830556,Brooklyn
"null, 286 BLEECKER Street, 2R - Bushwick, New York",2500,Cooperative,2 Beds | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"139 Montague Street, 3R - Brooklyn Heights, New York",2500,Rental,Studio | 1 Bath,Listing ID: 3841064,Brooklyn
"672 St Marks Avenue, 2F - Crown Heights, New York",2500,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"Marion Park Condominium 2, 117-119 Thomas S Boyland Street, 4B - Ocean Hill, New York",2500,Condo,2 Beds | 1 Bath,Listing ID: 3832162,Brooklyn
"149 Sterling Street, 1C - Flatbush, New York",2500,Condo,2 Beds | 1 Bath,Listing ID: 3866780,Brooklyn
"1280 Dean Street, 2H - Crown Heights, New York",2500,Rental,2 Beds | 1 Bath,Listing ID: 3843539,Brooklyn
"264 Driggs Avenue, 1R - Greenpoint, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3886748,Brooklyn
"55 Parade Pl, B2 - Prospect Park South, New York",2500,Cooperative,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,100",Brooklyn
"455 West 44th Street, 10 - Clinton Hill, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3883636,Brooklyn
"42 South Oxford Street, 1 - Fort Greene, New York",2500,Rental,Studio | 1 Bath,Listing ID: 3887205,Brooklyn
"318 Knickerbocker Avenue, 3D - Bushwick, New York",2500,Condo,Loft | 1 Bed | 1 Bath,Approximate Sq. Feet: 796,Brooklyn
"459 13th Street, 1 - Park Slope, New York",2500,Multi-Family,| 1 Bath,Listing ID: 3877539,Brooklyn
"3 Sutton Street, 4F - Greenpoint, New York",2500,Rental,Loft | 2 Beds | 1 Bath,Listing ID: 3877497,Brooklyn
"356 State Street, 4C - Brooklyn Heights, New York",2500,Rental,Studio | 1 Bath,Listing ID: 3886687,Brooklyn
"1267 East 54th St, 1 - Flatlands, New York",2499,Single Family Townhouse,3 Beds | 1 Bath,Listing ID: 3712973,Brooklyn
"1301 Herkimer Street, 2SB - Bedford - Stuyvesant, New York",2499,Rental,3 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"176 North 8th Street, 3 - Williamsburg, New York",2495,Rental,1 Bed | 1 Bath,Listing ID: 3396377,Brooklyn
"382 Eastern Parkway, 3F - Crown Heights, New York",2495,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 658,Brooklyn
"253 Nassau Avenue, 3 - Greenpoint, New York",2495,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"72 Box Street, 2I - Greenpoint, New York",2495,Condo,Studio | 1 Bath,Listing ID: 3858943,Brooklyn
"null, 1497 Prospect Pl, 3 - Crown Heights, New York",2490,Condo,2 Beds | 1 Bath,Listing ID: 3811658,Brooklyn
"420 Kent Avenue, 4250B - Williamsburg, New York",2490,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3887199,Brooklyn
"54 Noll Street, 735 - Bushwick, New York",2475,Rental,Studio | 1 Bath,Listing ID: 3810776,Brooklyn
"110 Fourth Avenue, 3A - Boerum Hill, New York",2475,Rental,Studio | 1 Bath,Approximate Sq. Feet: 2,Brooklyn
"null, 5001 10th Street, 5G - Borough Park, New York",2475,Condo,2 Beds | 1 Bath,Listing ID: 3870299,Brooklyn
"343 Carlton Avenue, 4A - Fort Greene, New York",2475,Rental,1 Bed | 1 Bath,Listing ID: 3885564,Brooklyn
