"246 West 108th Street, Apt. 2E",5000,"4 Beds / 1 Bath / 1,200 Sq. Ft. / Rental",Upper West Side
West 83rd Street,3950,3 Beds / 1 Bath / Rental,Upper West Side
East 109th Street,2400,1 Bed / 1 Bath / 645 Sq. Ft. / Condo,East Harlem
West 73rd Street,4200,"10 Units / 6 Floors / 1,100 Sq. Ft. / Multi-Family Townhouse",Upper West Side
"321 East 48th Street, Apt. 4G",2446,Studio / 1 Bath / 517 Sq. Ft. / Condo,Midtown East
West 83rd Street,3250,1 Bed / 1 Bath / 890 Sq. Ft. / Co-op,Upper West Side
Ludlow Street,3295,2 Beds / 1 Bath / Rental,Lower East Side
"1 Central Park South, Apt. 1302",6000,Studio / 1 Bath / Condo,Central Park South
East 63rd Street,3455,Studio / 1 Bath / Rental,Upper East Side
East 46th Street,5200,3 Beds / 1 Bath / Rental,Midtown East
East 46th Street,5200,3 Beds / 1 Bath / Rental,Midtown East
East 63rd Street,2350,Studio / 1 Bath / Rental,Upper East Side
East 77th Street,12900,"2 Beds / 2 Baths / 1,800 Sq. Ft. / Condo",Upper East Side
East 86th Street,10000,3 Beds / 2 Baths / Rental,Upper East Side
"31 Jane Street, Apt. 11E",3200,Studio / 1 Bath / 450 Sq. Ft. / Co-op,West Village
ESSEX Street,3450,2 Beds / 1 Bath / Rental,Lower East Side
"246 West 108th Street, Apt. 5E",5000,"4 Beds / 1 Bath / 1,200 Sq. Ft. / Rental",Upper West Side
Broadway,1850,Studio / 1 Bath / 17 Sq. Ft. / Rental,Harlem
West 55th Street,4395,1 Bed / 1 Bath / Rental,Midtown West
West 55th Street,4195,1 Bed / 1 Bath / Rental,Midtown West
"30 West Street, Apt. 27D",4495,1 Bed / 1 Bath / 875 Sq. Ft. / Condo,Battery Park City
"122 CHRISTOPHER Street, Apt. 13",3688,1 Bed / 1 Bath / Rental,West Village
Central Park West,2250,30 Units / 5 Floors / Multi-Family Townhouse,Upper West Side
Thompson Street,4125,2 Beds / 1 Bath / Rental,Soho/Nolita
5th Avenue,11000,"3 Beds / 3 Baths / 2,032 Sq. Ft. / Condo",Upper East Side
East 16th Street,8500,"2 Beds / 2 Baths / 1,441 Sq. Ft. / Condo",Gramercy
East 25th Street,3000,Studio / 1 Bath / 556 Sq. Ft. / Condo/Co-op,empty neighborhood
West 92nd Street,2994,1 Bed / 1 Bath / 650 Sq. Ft. / Co-op,Upper West Side
West 56th Street,5250,1 Bed / 1 Bath / 811 Sq. Ft. / Condo,Midtown West
West 147th Street,3700,2 Units / 3 Floors / Multi-Family Townhouse,Hamilton Heights
"246 West 108th Street, Apt. 4E",5500,"4 Beds / 2 Baths / 1,200 Sq. Ft. / Rental",Upper West Side
East 61st Street,2450,Studio / 1 Bath / Rental,Upper East Side
West 56th Street,2525,Studio / 1 Bath / 500 Sq. Ft. / Rental,Midtown West
East 85th Street,6495,"2 Beds / 2 Baths / 1,094 Sq. Ft. / Condo",Upper East Side
East 30th Street,3195,1 Bed / 1 Bath / Rental,Murray Hill
East 57th Street,12995,"4 Beds / 3 Baths / 3,400 Sq. Ft. / Co-op",Sutton Area
"501 West 30th Street, Apt. 32D",12500,"2 Beds / 2 Baths / 1,567 Sq. Ft. / Condo",Chelsea/Hudson Yards
"246 West 108th Street, Apt. 3E",5500,"4 Beds / 2 Baths / 1,200 Sq. Ft. / Rental",Upper West Side
West 71st Street,5850,"2 Beds / 2 Baths / 1,100 Sq. Ft. / Rental",Upper West Side
West 20th Street,4550,1 Bed / 1 Bath / 700 Sq. Ft. / Rental,Chelsea/Hudson Yards
Beekman Street,4650,1 Bed / 1 Bath / 703 Sq. Ft. / Condo,Financial District
"10 East 128th Street, Apt. 2B",2800,6 Units / 3 Floors / Multi-Family Townhouse,Harlem
West 107th Street,3942,3 Beds / 1 Bath / Rental,Upper West Side
West 20th Street,3050,2 Beds / 1 Bath / Rental,Chelsea/Hudson Yards
West 138th Street,1800,7 Units / 4 Floors / 550 Sq. Ft. / Multi-Family Townhouse,Hamilton Heights
West 139th Street,3500,4 Beds / 1 Bath / Rental,Harlem
East 48th Street,3000,2 Beds / 1 Bath / 850 Sq. Ft. / Rental,Midtown East
East 80th Street,2895,2 Beds / 1 Bath / Rental,Upper East Side
East 80th Street,1700,Studio / 1 Bath / Rental,Upper East Side
"516 West 159th Street, Apt. 17",2850,3 Beds / 1 Bath / Rental,Washington Heights
"10 East 128th Street, Apt. 3",4000,6 Units / 3 Floors / Multi-Family Townhouse,Harlem
Washington Street,4650,1 Bed / 1 Bath / 799 Sq. Ft. / Condo,Financial District
West 50th Street,2000,15 Units / 4 Floors / Multi-Family Townhouse,Chelsea/Hudson Yards
Water Street,3295,Studio / 1 Bath / 600 Sq. Ft. / Condo,Financial District
"8 Spruce Street, Apt. 9T",4475,1 Bed / 1 Bath / 850 Sq. Ft. / Rental,Financial District
Central Park South,9295,"2 Beds / 2 Baths / 1,450 Sq. Ft. / Condo",Central Park South
Broome Street,3300,2 Beds / 1 Bath / Rental,Soho/Nolita
East 29th Street,4515,1 Bed / 1 Bath / 553 Sq. Ft. / Rental,Flatiron
"777 Sixth Avenue, Apt. 21H",5495,1 Bed / 1 Bath / 715 Sq. Ft. / Rental,Chelsea/Hudson Yards
First Avenue,1925,Studio / 1 Bath / Rental,East Village
First Avenue,1925,Studio / 1 Bath / Rental,East Village
Rivington Street,2875,2 Beds / 1 Bath / 554 Sq. Ft. / Condo,Lower East Side
River Road,5750,4 Beds / 2 Baths / Rental,Roosevelt Island
East 51st Street,2875,Studio / 1 Bath / Rental,Midtown East
Riverside Drive,7500,"1 Bed / 1 Bath / 3,500 Sq. Ft. / Co-op",Washington Heights
West 51st Street,3800,1 Bed / 1 Bath / 650 Sq. Ft. / Condo,Midtown West
West 15th Street,13495,"3 Beds / 2 Baths / 1,769 Sq. Ft. / Condo",Flatiron
West 99th Street,4390,3 Beds / 1 Bath / Rental,Upper West Side
Fort Washington Avenue,1700,Studio / 1 Bath / Rental,Washington Heights
East 46th Street,3450,1 Bed / 1 Bath / 800 Sq. Ft. / Condo/Co-op,Midtown East
West 77th Street,3995,Studio / 1 Bath / Rental,Upper West Side
Pine Street,3460,Studio / 1 Bath / Condo,Financial District
West 51st Street,4000,1 Bed / 1 Bath / 623 Sq. Ft. / Condo,Midtown West
East 91ST Street,3870,1 Bed / 1 Bath / Rental,Upper East Side
"172 East 4th Street, Apt. 6A",3245,1 Bed / 1 Bath / Co-op,East Village
Beekman Street,12995,2 Beds / 2 Baths / Condo,Financial District
East 34th Street,4950,2 Beds / 1 Bath / Rental,Murray Hill
Hester Street,3000,1 Bed / 1 Bath / 600 Sq. Ft. / Condo,Soho/Nolita
"229 Chrystie Street, Apt. 1007",3785,Studio / 1 Bath / Rental,East Village
Third Avenue,2475,Studio / 1 Bath / 500 Sq. Ft. / Condo,Carnegie Hill
West 57th Street,4300,1 Bed / 1 Bath / 950 Sq. Ft. / Condo/Co-op,Midtown West
Avenue C,3295,2 Beds / 1 Bath / Rental,East Village
Third Avenue,3293,2 Beds / 1 Bath / Rental,East Harlem
East End Avenue,2350,Studio / 1 Bath / Rental,Upper East Side
East 63rd Street,6750,"2 Beds / 2 Baths / 1,250 Sq. Ft. / Condo",Upper East Side
East 34th Street,3895,1 Bed / 1 Bath / Rental,Murray Hill
East 34th Street,4295,1 Bed / 1 Bath / 647 Sq. Ft. / Rental,Murray Hill
West 107th Street,4400,4 Beds / 2 Baths / Rental,Upper West Side
West 15th Street,20000,"3 Units / 4 Floors / 3,000 Sq. Ft. / Multi-Family Townhouse",Chelsea/Hudson Yards
East 62nd Street,11000,"2 Beds / 2 Baths / 1,738 Sq. Ft. / Condo",Upper East Side
East 34th Street,4795,1 Bed / 2 Baths / Rental,Murray Hill
Central Park West,2475,Studio / 1 Bath / 579 Sq. Ft. / Condo,Upper West Side
East 65th Street,2450,Studio / 1 Bath / Rental,Upper East Side
East 63rd Street,1975,Studio / 1 Bath / Rental,Upper East Side
"446 West 44th Street, Apt. 1",4700,"2 Beds / 1 Bath / 1,200 Sq. Ft. / Condo",Clinton
Hudson Street,2795,1 Bed / 1 Bath / Rental,West Village
Mulberry Street,3200,2 Beds / 1 Bath / Rental,Soho/Nolita
East 86th Street,12750,"3 Beds / 3 Baths / 2,200 Sq. Ft. / Rental",Upper East Side
East 35th Street,3100,1 Bed / 1 Bath / 700 Sq. Ft. / Co-op,Murray Hill
West 25th Street,4995,1 Bed / 1 Bath / 829 Sq. Ft. / Rental,Chelsea/Hudson Yards
East 51st Street,2800,8 Units / 5 Floors / Multi-Family Townhouse,Midtown East
West 77th Street,4200,"10 Units / 5 Floors / 1,250 Sq. Ft. / Multi-Family Townhouse",Upper West Side
East 64th Street,2450,6 Units / 5 Floors / Multi-Family Townhouse,Upper East Side
Central Park South,4500,1 Bed / 1 Bath / 850 Sq. Ft. / Condo/Co-op,Central Park South
East 65th Street,3600,20 Units / 6 Floors / Multi-Family Townhouse,Upper East Side
West 22nd Street,2677,15 Units / 4 Floors / Multi-Family Townhouse,Chelsea/Hudson Yards
West 42nd Street,4060,1 Bed / 1 Bath / Rental,Clinton
East 75th Street,5495,"2 Beds / 1 Bath / 1,200 Sq. Ft. / Rental",Upper East Side
East 10th Street,2250,Studio / 1 Bath / 400 Sq. Ft. / Rental,East Village
West 57th Street,4500,3 Beds / 1 Bath / Rental,Midtown West
Mulberry Street,3025,1 Bed / 1 Bath / Rental,Soho/Nolita
Grand Street,12950,"2 Beds / 2 Baths / 1,831 Sq. Ft. / Condo",Soho/Nolita
East 44th Street,3877,2 Beds / 1 Bath / Rental,Midtown East
Pine Street,3570,Studio / 1 Bath / Condo,Financial District
East 66th Street,3950,14 Units / 7 Floors / Multi-Family Townhouse,Upper East Side
"260 AUDUBON Avenue, Apt. 27E",2250,1 Bed / 1 Bath / Rental,Washington Heights
"150 West 51st Street, Apt. PH17",5200,"2 Beds / 2 Baths / 1,400 Sq. Ft. / Condo",Midtown West
Central Park West,25000,"3 Beds / 3 Baths / 2,241 Sq. Ft. / Condo",Upper West Side
West 77th Street,4850,"2 Beds / 1 Bath / 1,100 Sq. Ft. / Rental",Upper West Side
West 23rd Street,3275,Studio / 1 Bath / Rental,Chelsea/Hudson Yards
West 21st Street,29500,"3 Beds / 3 Baths / 3,860 Sq. Ft. / Condo",Chelsea/Hudson Yards
Rector Place,6500,"2 Beds / 2 Baths / 1,002 Sq. Ft. / Condo",Battery Park City
Broadway,1850,1 Bed / 1 Bath / Rental,Harlem
West 30th Street,4839,3 Beds / 1 Bath / Rental,Chelsea/Hudson Yards
East 44th Street,3992,2 Beds / 1 Bath / 600 Sq. Ft. / Rental,Midtown East
East 44th Street,4015,2 Beds / 1 Bath / Rental,Midtown East
East 85th Street,2050,1 Bed / 1 Bath / Rental,Upper East Side
Tudor City Place,3250,1 Bed / 1 Bath / 650 Sq. Ft. / Co-op,Murray Hill
East 80th Street,2000,1 Bed / 1 Bath / Rental,Upper East Side
East 50th Street,2705,1 Bed / 1 Bath / Rental,Midtown East
West 148th Street,1950,1 Bed / 1 Bath / Rental,Harlem
"442 Amsterdam Avenue, Apt. 2C",2200,1 Bed / 1 Bath / Co-op,Upper West Side
Seaman Avenue,1800,1 Bed / 1 Bath / Rental,Inwood
East 20th Street,2900,Studio / 1 Bath / Rental,Gramercy
West 46th Street,7250,"2 Beds / 2 Baths / 1,308 Sq. Ft. / Condo",Midtown West
Reade Street,4095,1 Bed / 1 Bath / Rental,Tribeca
East 20th Street,2250,Studio / 1 Bath / Rental,Gramercy
Mercer Street,18000,"2 Beds / 2 Baths / 1,649 Sq. Ft. / Condo",Soho/Nolita
West 114th Street,2500,2 Beds / 1 Bath / Rental,Harlem
West 10th Street,3975,1 Bed / 1 Bath / 617 Sq. Ft. / Rental,West Village
West 30th Street,2745,Studio / 1 Bath / Rental,Chelsea/Hudson Yards
East 49th Street,2599,16 Units / 4 Floors / 575 Sq. Ft. / Multi-Family Townhouse,Midtown East
"70 Greene Street, Apt. 2",18000,"2 Beds / 2 Baths / 2,216 Sq. Ft. / Condo",Soho/Nolita
Third Avenue,15000,"4 Beds / 3 Baths / 1,990 Sq. Ft. / Condo",Upper East Side
West 47th Street,4280,3 Beds / 1 Bath / Rental,Clinton
West 57th Street,3300,1 Bed / 1 Bath / 710 Sq. Ft. / Rental,Midtown West
East 83rd Street,2700,1 Bed / 1 Bath / Rental,Upper East Side
"1485 Fifth Avenue, Apt. 23C",3150,1 Bed / 1 Bath / 700 Sq. Ft. / Condo,Harlem
West 15th Street,4200,1 Bed / 1 Bath / 800 Sq. Ft. / Co-op,Flatiron
West 18th Street,2500,Studio / 1 Bath / Co-op,Chelsea/Hudson Yards
"135 West 52nd Street, Apt. 24B",11000,"2 Beds / 2 Baths / 1,432 Sq. Ft. / Condo",Midtown West
Wall Street,4400,1 Bed / 1 Bath / 891 Sq. Ft. / Condo,Financial District
"107 West 25th Street, Apt. 2D",6000,"2 Beds / 2 Baths / 1,250 Sq. Ft. / Co-op",Chelsea/Hudson Yards
West 47th Street,4280,3 Beds / 1 Bath / Rental,Clinton
East 29th Street,4646,1 Bed / 1 Bath / Rental,Flatiron
West 85th Street,6950,"2 Beds / 2 Baths / 1,420 Sq. Ft. / Condo",Upper West Side
East 29th Street,3895,Studio / 1 Bath / 450 Sq. Ft. / Rental,Flatiron
West 96th Street,2595,2 Beds / 1 Bath / Rental,Upper West Side
"1 River Place, Apt. PH212",6590,"2 Beds / 2 Baths / 1,150 Sq. Ft. / Rental",Clinton
Mercer Street,14000,"2 Beds / 2 Baths / 2,384 Sq. Ft. / Condo",Soho/Nolita
Riverside Boulevard,4300,1 Bed / 1 Bath / 745 Sq. Ft. / Condo,Upper West Side
"800 Fifth Avenue, Apt. 23B",11850,2 Beds / 2 Baths / 900 Sq. Ft. / Rental,Upper East Side
Sixth Avenue,3795,2 Beds / 1 Bath / Rental,Chelsea/Hudson Yards
Mercer Street,15500,"3 Beds / 3 Baths / 2,000 Sq. Ft. / Condo",Soho/Nolita
Park Avenue,5000,1 Bed / 1 Bath / 800 Sq. Ft. / Condo,Upper East Side
Ludlow Street,1875,Studio / 1 Bath / Rental,Lower East Side
Elizabeth Street,6800,Loft / 1 Bath / Co-op,East Village
Sixth Avenue,2995,1 Bed / 1 Bath / Rental,Chelsea/Hudson Yards
East 23rd Street,6700,"2 Beds / 2 Baths / 1,186 Sq. Ft. / Condo",Gramercy
"805 Lexington Avenue, Apt. 4R",2200,Studio / 1 Bath / 300 Sq. Ft. / Rental,Upper East Side
West 46th Street,4800,"3 Beds / 1 Bath / 1,100 Sq. Ft. / Rental",Clinton
West 76TH Street,1850,Studio / 1 Bath / Rental,Upper West Side
West 44th Street,3000,1 Bed / 1 Bath / Rental,Clinton
West 130TH Street,3000,2 Beds / 2 Baths / Rental,Harlem
"366 West 11th Street, Apt. 7A",3500,Studio / 1 Bath / 462 Sq. Ft. / Condo,West Village
East 97th Street,3350,1 Bed / 1 Bath / 800 Sq. Ft. / Rental,Upper East Side
West 76th Street,3200,1 Bed / 1 Bath / Rental,Upper West Side
Walker Street,14500,"4 Beds / 4 Baths / 2,597 Sq. Ft. / Condo",Tribeca
West 24th Street,4100,1 Bed / 1 Bath / 850 Sq. Ft. / Co-op,Chelsea/Hudson Yards
West 133rd Street,1625,Studio / 1 Bath / Rental,Harlem
West 83rd Street,6795,"2 Beds / 1 Bath / 1,422 Sq. Ft. / Rental",Upper West Side
Frederick Douglass Boulevard,3000,"2 Beds / 1 Bath / 1,100 Sq. Ft. / Condo",Harlem
"305 East 51st Street, Apt. 30B",5684,1 Bed / 1 Bath / 983 Sq. Ft. / Condo,Midtown East
East 25th Street,2950,Studio / 1 Bath / 525 Sq. Ft. / Condo/Co-op,empty neighborhood
Park Avenue South,3445,1 Bed / 1 Bath / Rental,Murray Hill
"240 Mulberry Street, Apt. 19",4500,1 Bed / 1 Bath / Rental,Soho/Nolita
West 76th Street,3175,1 Bed / 1 Bath / 700 Sq. Ft. / Rental,Upper West Side
"535 West End Avenue, Apt. 15FLR",70000,"7 Beds / 7 Baths / 8,451 Sq. Ft. / Condo",Upper West Side
West 34th Street,2850,1 Bed / 1 Bath / 550 Sq. Ft. / Co-op,Chelsea/Hudson Yards
Chambers Street,4500,1 Bed / 1 Bath / 747 Sq. Ft. / Condo,Tribeca
West 15th Street,2250,Studio / 1 Bath / 450 Sq. Ft. / Rental,Chelsea/Hudson Yards
Fifth Avenue,3750,1 Bed / 1 Bath / 887 Sq. Ft. / Co-op,Midtown West
Central Park South,50000,"3 Beds / 3 Baths / 3,114 Sq. Ft. / Condo",Central Park South
Vestry Street,6300,"Loft / 1 Bath / 1,300 Sq. Ft. / Condo",Tribeca
4TH Avenue,3800,1 Bed / 1 Bath / Rental,East Village
East 47th Street,5000,1 Bed / 1 Bath / 759 Sq. Ft. / Condo,Midtown East
Second Avenue,3400,1 Bed / 1 Bath / 698 Sq. Ft. / Condo,Upper East Side
"555 Park Avenue, Apt. 5W",37500,5 Beds / 5 Baths / Co-op,Upper East Side
West 67th Street,3195,Studio / 1 Bath / Rental,Upper West Side
Central Park South,12700,"2 Beds / 2 Baths / 1,800 Sq. Ft. / Condo",Central Park South
"150 West 51st Street, Apt. 908",4000,1 Bed / 1 Bath / 800 Sq. Ft. / Condo,Midtown West
"246 West 108th Street, Apt. 2W",5500,"4 Beds / 2 Baths / 1,200 Sq. Ft. / Rental",Upper West Side
Bowery,11000,"2 Beds / 2 Baths / 1,800 Sq. Ft. / Condo",Greenwich Village
5TH Avenue,2100,1 Bed / 1 Bath / Rental,Harlem
West 9th Street,3500,4 Units / 5 Floors / 465 Sq. Ft. / Single Family Townhouse,Greenwich Village
"46 Warren Street, Apt. 2",9500,"2 Beds / 2 Baths / 2,000 Sq. Ft. / Rental",Tribeca
"550 West 45th Street, Apt. 2902",7995,3 Beds / 2 Baths / Rental,Clinton
"121 East 22nd Street, Apt. N203",4795,Studio / 1 Bath / 616 Sq. Ft. / Condo,Gramercy
West 17th Street,3750,1 Bed / 1 Bath / Condo,Chelsea/Hudson Yards
Ludlow Street,3800,2 Beds / 1 Bath / Rental,Lower East Side
West 67th Street,3295,Studio / 1 Bath / Rental,Upper West Side
East 30th Street,2550,Studio / 1 Bath / 550 Sq. Ft. / Condo,Murray Hill
West 134th Street,2050,2 Beds / 1 Bath / Rental,Harlem
112 East 35th Street,13750,"5 Floors / 5,800 Sq. Ft. / Single Family Townhouse",Murray Hill
West 28th Street,12500,"2 Beds / 2 Baths / 1,691 Sq. Ft. / Condo",Chelsea/Hudson Yards
West 171st Street,1795,1 Bed / 1 Bath / Rental,Washington Heights
East 44th Street,4300,1 Bed / 1 Bath / 672 Sq. Ft. / Rental,Midtown East
Cooper Square,5750,1 Bed / 1 Bath / 640 Sq. Ft. / Rental,Greenwich Village
West 131st Street,1729,1 Bed / 1 Bath / Rental,Harlem
West 42nd Street,3500,Studio / 1 Bath / Rental,Clinton
3RD Avenue,4631,1 Bed / 1 Bath / Rental,Gramercy
"497 Greenwich Street, Apt. 6B",8686,"2 Beds / 1 Bath / 1,661 Sq. Ft. / Condo",Soho/Nolita
"310 East 46th Street, Apt. 10C",3200,1 Bed / 1 Bath / 750 Sq. Ft. / Condo/Co-op,Midtown East
Mulberry Street,4290,2 Beds / 1 Bath / Rental,Soho/Nolita
East 13th Street,4950,"2 Beds / 2 Baths / 1,000 Sq. Ft. / Rental",Greenwich Village
East 8th Street,3595,2 Beds / 1 Bath / 900 Sq. Ft. / Rental,East Village
West Street,9250,"2 Beds / 2 Baths / 1,690 Sq. Ft. / Condo",Battery Park City
"447 West 36th Street, Apt. 2",9495,"1 Bed / 1 Bath / 2,000 Sq. Ft. / Rental",Clinton
Thomas Street,8500,"2 Beds / 2 Baths / 1,542 Sq. Ft. / Condo",Tribeca
East 22nd Street,2500,Studio / 1 Bath / Rental,Gramercy
East 63rd Street,19450,Studio / Rental,Upper East Side
"50 United Nations Plaza, Apt. 10C",7995,"2 Beds / 2 Baths / 1,132 Sq. Ft. / Condo",Midtown East
West 20th Street,20000,"4 Beds / 3 Baths / 4,017 Sq. Ft. / Condo",Chelsea/Hudson Yards
"127 Lexington Avenue, Apt. 2",3000,1 Bed / 1 Bath / 650 Sq. Ft. / Rental,Murray Hill
East 78th Street,2495,1 Bed / 1 Bath / Condo,Upper East Side
East 79th Street,2925,Studio / 1 Bath / 600 Sq. Ft. / Rental,Upper East Side
Broadway,1950,Studio / 1 Bath / 380 Sq. Ft. / Rental,Harlem
West 67th Street,3495,1 Bed / 1 Bath / 607 Sq. Ft. / Condo,Upper West Side
"401 East 60th Street, Apt. 29B",7995,"3 Beds / 3 Baths / 1,560 Sq. Ft. / Condo",Upper East Side
West 53rd Street,3950,1 Bed / 1 Bath / 758 Sq. Ft. / Condo,Midtown West
Broadway,2295,1 Bed / 1 Bath / Rental,Harlem
East 6th Street,3995,2 Beds / 2 Baths / Rental,East Village
Main Street,2150,Studio / 1 Bath / 380 Sq. Ft. / Rental,Roosevelt Island
West 64th Street,14995,"3 Beds / 3 Baths / 1,722 Sq. Ft. / Condo",Upper West Side
East 86th Street,2600,1 Bed / 1 Bath / 600 Sq. Ft. / Rental,Upper East Side
Park Avenue South,4800,1 Bed / 1 Bath / Rental,Gramercy
East 34th Street,3375,1 Bed / 1 Bath / Rental,Murray Hill
"15 Broad Street, Apt. 1728",4000,Studio / 1 Bath / 916 Sq. Ft. / Condo,Financial District
"530 Park Avenue, Apt. 17A",19000,"2 Beds / 2 Baths / 1,843 Sq. Ft. / Condo",Upper East Side
West 75th Street,2500,10 Units / 5 Floors / Multi-Family Townhouse,Upper West Side
Wall Street,2995,Studio / 1 Bath / 441 Sq. Ft. / Condo,Financial District
East 91ST Street,3635,1 Bed / 1 Bath / Rental,Upper East Side
East 52nd Street,3095,Studio / 1 Bath / 403 Sq. Ft. / Condo,Midtown East
West 72nd Street,2300,Studio / 1 Bath / 450 Sq. Ft. / Rental,Upper West Side
West 21st Street,6150,1 Bed / 1 Bath / Rental,Flatiron
William Street,6000,"1 Bed / 2 Baths / 1,065 Sq. Ft. / Condo",Financial District
Park Avenue,5000,1 Bed / 1 Bath / 800 Sq. Ft. / Condo,Upper East Side
West 108th Street,5500,5 Beds / 2 Baths / Rental,Upper West Side
West 64th Street,14500,"3 Beds / 2 Baths / 1,669 Sq. Ft. / Condo",Upper West Side
"150 West 51st Street, Apt. 2117",6000,"2 Beds / 2 Baths / 1,400 Sq. Ft. / Condo",Midtown West
West 74th Street,2150,Studio / 1 Bath / Rental,Upper West Side
West 122nd Street,2150,1 Bed / 1 Bath / Rental,Morningside Heights
Crosby Street,17500,"2 Beds / 3 Baths / 3,200 Sq. Ft. / Condo",Soho/Nolita
East 34th Street,3675,1 Bed / 1 Bath / Rental,Murray Hill
"177 Ninth Avenue, Apt. PHF",19000,"3 Beds / 3 Baths / 2,129 Sq. Ft. / Condo/Co-op",Chelsea/Hudson Yards
East 29th Street,4810,1 Bed / 1 Bath / 624 Sq. Ft. / Rental,Flatiron
Jane Street,8750,"2 Beds / 2 Baths / 1,385 Sq. Ft. / Condo",West Village
Madison Avenue,1975,1 Bed / 1 Bath / 600 Sq. Ft. / Rental,Harlem
Canal Street,2350,3 Units / 4 Floors / 650 Sq. Ft. / Mixed Use Townhouse,Soho/Nolita
West 66th Street,5500,"1 Bed / 1 Bath / 1,000 Sq. Ft. / Condo",Upper West Side
Waverly Place,4950,3 Beds / 1 Bath / Rental,Greenwich Village
Convent Avenue,1650,1 Bed / 1 Bath / 675 Sq. Ft. / Rental,Hamilton Heights
West 180TH Street,3200,3 Beds / 1 Bath / Rental,Washington Heights
West 67th Street,3700,1 Bed / 1 Bath / Rental,Upper West Side
West Street,3695,1 Bed / 1 Bath / 735 Sq. Ft. / Rental,Battery Park City
"1049 Fifth Avenue, Apt. 16B",25000,"4 Beds / 3 Baths / 3,335 Sq. Ft. / Condo",Carnegie Hill
East 33rd Street,3400,2 Beds / 1 Bath / Rental,Murray Hill
Clarkson Street,34950,"5 Beds / 7 Baths / 5,494 Sq. Ft. / Condo",West Village
Second Avenue,5500,1 Bed / 2 Baths / 980 Sq. Ft. / Condo,Gramercy
East 83rd Street,2383,Studio / 1 Bath / Rental,Upper East Side
East 71st Street,3250,1 Bed / 1 Bath / Rental,Upper East Side
West 87th Street,5950,4 Units / 5 Floors / Single Family Townhouse,Upper West Side
East 81st Street,2850,1 Bed / 1 Bath / Rental,Upper East Side
East 85th Street,2546,Studio / 1 Bath / Rental,Upper East Side
East 86th Street,3575,Studio / 1 Bath / 590 Sq. Ft. / Rental,Upper East Side
Tudor City Place,2800,1 Bed / 1 Bath / Co-op,Midtown East
10TH Avenue,4975,3 Beds / 1 Bath / 970 Sq. Ft. / Rental,Midtown West
West Street,3950,1 Bed / 1 Bath / 675 Sq. Ft. / Rental,Battery Park City
East 87th Street,4200,1 Bed / 1 Bath / 846 Sq. Ft. / Condo,Carnegie Hill
"225 East 39th Street, Apt. 14B",3150,Studio / 1 Bath / Condo,Murray Hill
United Nations Plaza,18500,"3 Beds / 3 Baths / 2,609 Sq. Ft. / Condo",Midtown East
Ludlow Street,3275,1 Bed / 1 Bath / Rental,Lower East Side
"309 West 112th Street, Apt. 1A",3170,2 Units / 4 Floors / 860 Sq. Ft. / Multi-Family Townhouse,Harlem
West 14th Street,5395,3 Beds / 1 Bath / Rental,Greenwich Village
East 90th Street,1975,Studio / 1 Bath / Rental,Upper East Side
East 33rd Street,5500,3 Beds / 1 Bath / Rental,Murray Hill
Nassau Street,3295,Studio / 1 Bath / 500 Sq. Ft. / Rental,Financial District
East 8th Street,4366,2 Beds / 2 Baths / Rental,East Village
"55 Wall Street, Apt. 834",4300,1 Bed / 1 Bath / 931 Sq. Ft. / Condo,Financial District
East 2nd Street,3200,1 Bed / 1 Bath / Rental,East Village
West 35th Street,3165,Studio / 1 Bath / Rental,Clinton
East 97th Street,2800,2 Beds / 1 Bath / Rental,Upper East Side
East 66th Street,5500,"1 Bed / 2 Baths / 1,250 Sq. Ft. / Condo",Upper East Side
"30 Park Place, Apt. 68B",29995,"3 Beds / 3 Baths / 2,631 Sq. Ft. / Condo",Tribeca
Stanton Street,3750,1 Bed / 1 Bath / Rental,Lower East Side
West 57th Street,2650,1 Bed / 1 Bath / 600 Sq. Ft. / Rental,Midtown West
"30 East 9th Street, Apt. 2BB",6000,2 Beds / 1 Bath / 920 Sq. Ft. / Co-op,Greenwich Village
Gramercy Park South,39500,"4 Beds / 5 Baths / 4,207 Sq. Ft. / Condo",Gramercy
Seaman Avenue,1675,Studio / 1 Bath / 500 Sq. Ft. / Rental,Inwood
East 72nd Street,9450,"2 Beds / 2 Baths / 1,340 Sq. Ft. / Condo",Upper East Side
West 106th Street,3500,4 Beds / 2 Baths / Rental,Upper West Side
Cumming Street,1700,1 Bed / 1 Bath / 700 Sq. Ft. / Rental,Inwood
Hudson Street,9000,"2 Beds / 2 Baths / 1,458 Sq. Ft. / Condo",Soho/Nolita
East 22nd Street,4100,1 Bed / 1 Bath / 700 Sq. Ft. / Condo,Flatiron
West 47th Street,2850,Studio / 1 Bath / 451 Sq. Ft. / Rental,Midtown West
West 148th Street,2350,2 Beds / 1 Bath / 900 Sq. Ft. / Rental,Hamilton Heights
United Nations Plaza,6500,"1 Bed / 1 Bath / 1,147 Sq. Ft. / Condo",Midtown East
East 44th Street,5000,1 Bed / 1 Bath / Rental,Midtown East
Fifth Avenue,10250,3 Beds / 2 Baths / Co-op,Greenwich Village
East 61st Street,2075,10 Units / 5 Floors / 500 Sq. Ft. / Multi-Family Townhouse,Upper East Side
West 148th Street,1950,1 Bed / 1 Bath / Rental,Hamilton Heights
East 79th Street,6000,1 Bed / Rental,Upper East Side
