Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"INTERNATIONAL PLAZA, 303 East 43rd Street, 8A - Turtle Bay, New York",5675,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,270",Manhattan
"The Essex, 125 Delancey Street, 604 - Lower East Side, New York",5652,Rental,1 Bed | 1 Bath,Listing ID: 3873918,Manhattan
"THE DYLAN, 309 Fifth Avenue, 30D - Flatiron District, New York",5650,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 646,Manhattan
"540 West, 540 West 49th Street, 603N - Midtown, New York",5650,"Condo, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 997,Manhattan
"Carnegie Hill Place, 1510 Lexington Avenue, 15E - Upper East Side, New York",5650,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 856,Manhattan
"Echelon Chelsea, 37 West 21st Street, 802 - Flatiron District, New York",5650,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 813,Manhattan
"101 West End Avenue, 6M - Lincoln Square, New York",5650,"Rental, Doorman",1 Bed | 2 Baths,Approximate Sq. Feet: 876,Manhattan
"222 East 44th Street, 39B - Midtown, New York",5630,Rental,1 Bed | 1 Bath,Listing ID: 3883446,Manhattan
"HUDSON PARK, 323 West 96th Street, 811 - Upper West Side, New York",5600,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 917,Manhattan
"237 East 20th Street, 3H - Gramercy - Union Square, New York",5600,"Rental, Doorman",3 Beds | 2 Baths,Listing ID: 3825033,Manhattan
"Capitol at Chelsea, 55 West 26th Street, 25G - NoMad, New York",5598,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3833492,Manhattan
"47 West 12th Street, 1 - Greenwich Village, New York",5595,Rental,1 Bed | 1 Bath,Listing ID: 3877929,Manhattan
"INDEPENDENCE PLAZA, 310 Greenwich Street, 23G - TriBeCa, New York",5595,"Rental, Doorman",2 Beds | 1 Bath,Listing ID: 3884966,Manhattan
"101 West 15th Street, 628 - Chelsea, New York",5587,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3895387,Manhattan
"Eugene, The, 435 West 31st Street, PH3B - Chelsea, New York",5580,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3893846,Manhattan
"THE DYLAN, 309 Fifth Avenue, 26D - Flatiron District, New York",5575,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 706,Manhattan
"50 East 28th Street, 19I - NoMad, New York",5575,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 714,Manhattan
"71 Broadway, 16J - Financial District, New York",5560,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,029",Manhattan
"45 Wall Street, 1509 - Financial District, New York",5560,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 803,Manhattan
"505 West 29th Street, 6A - Chelsea, New York",5555,Rental,1 Bed | 1 Bath,Listing ID: 3892304,Manhattan
"319 East 8th Street, 6A - East Village, New York",5550,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,100",Manhattan
"The Rollins, 145 Clinton Street, 9J - Lower East Side, New York",5538,"Rental, Doorman",2 Beds | 1 Bath,Listing ID: 3883373,Manhattan
"Eugene, The, 435 West 31st Street, 56G - Chelsea, New York",5535,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3846519,Manhattan
"TriBeCa Park, 400 Chambers Street, 5E - Battery Park City, New York",5535,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 750,Manhattan
"Gramercy West, 210 East 22nd Street, 6B - Gramercy - Union Square, New York",5525,"Rental, Doorman",2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Manhattan
"THE DYLAN, 309 Fifth Avenue, 19A - Flatiron District, New York",5510,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 767,Manhattan
"Montrose, 308 East 38th Street, 016F - Murray Hill, New York",5500,"Rental, Doorman",2.5 Beds | 2 Baths,"Approximate Sq. Feet: 1,060",Manhattan
"240 East 47th Street, 6D - Turtle Bay, New York",5500,"Condo, Doorman",2 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,072",Manhattan
"448 West 19th Street, 1A - Chelsea, New York",5500,Rental,2 Beds | 1 Bath,Listing ID: 3866819,Manhattan
"240 Park Avenue South, 6D - Flatiron District, New York",5500,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 805,Manhattan
"647 Ninth Avenue, 3 - Clinton, New York",5500,,3 Beds | 2 Baths,Listing ID: 3820597,Manhattan
"647 Ninth Avenue, 3A - Clinton, New York",5500,,Loft | 4 Beds | 2 Baths,Listing ID: 3796692,Manhattan
"200 West 58th Street, 11C - Midtown, New York",5500,"Rental, Doorman",2 Beds | 1 Bath,Listing ID: 3729487,Manhattan
"The Diplomat, 210 East 47th Street, 4J - Turtle Bay, New York",5500,"Condo, Doorman",2 Beds | 1 Bath,Listing ID: 3892287,Manhattan
"312 East 30th Street, 9E - Kips Bay, New York",5500,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 800,Manhattan
"The Clement Clarke, 140 West 22nd Street, 7A - Chelsea, New York",5500,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 861,Manhattan
"301 East 66th Street, 6K - Upper East Side, New York",5500,"Condo, Doorman",1 Bed | 2 Baths,"Approximate Sq. Feet: 1,250",Manhattan
"10 Park Avenue, 24A - Murray Hill, New York",5500,"Cooperative, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,080 | Approximate Exterior Sq. Ft: 90",Manhattan
"Museum Tower, 15 West 53rd Street, 42C - Midtown, New York",5500,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 973,Manhattan
"93 East 7th Street, COMM - East Village, New York",5500,Rental,Studio | 1 Bath,Approximate Sq. Feet: 700,Manhattan
"L'Ecole Condominium, 212 East 47th Street, 16G - Turtle Bay, New York",5500,"Condo, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 911,Manhattan
"The Paris, 752 West End Avenue, 12H - Upper West Side, New York",5500,"Rental, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Manhattan
"Vanguard Chelsea, 77 West 24th Street, 10C - Flatiron District, New York",5500,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 800,Manhattan
"20 River Terrace, 14H - Battery Park City, New York",5500,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 871,Manhattan
"THE DYLAN, 309 Fifth Avenue, 18A - Flatiron District, New York",5500,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3795648,Manhattan
"THE BEEKMAN, 575 Park Avenue, 603 - Upper East Side, New York",5500,"Cooperative, Doorman",1 Bed | 1 Bath,Listing ID: 3701026,Manhattan
"396 East 10th Street, 6 - East Village, New York",5495,Rental,3 Beds | 1 Bath,Listing ID: 3825953,Manhattan
"202 East 13th Street, 4E - East Village, New York",5495,Rental,1 Bed | 2 Baths,Listing ID: 3825803,Manhattan
"191 West 10th Street, 4 - West Village - Meatpacking District, New York",5495,Rental,Loft | 1 Bed | 1 Bath,Listing ID: 3883546,Manhattan
"Hawthorn Park, 160 West 62nd Street, 23H - Lincoln Square, New York",5495,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3878453,Manhattan
"416 East 13th Street, 6B - East Village, New York",5495,Rental,3 Beds | 1 Bath,Listing ID: 3825605,Manhattan
"The Paris, 752 West End Avenue, 7F - Upper West Side, New York",5495,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 723,Manhattan
"The Paris, 752 West End Avenue, 18A - Upper West Side, New York",5495,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 917,Manhattan
"The Paris, 752 West End Avenue, 22J - Upper West Side, New York",5495,"Rental, Doorman",2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Manhattan
"345 West 58th Street, 15A - Lincoln Square, New York",5495,"Cooperative, Doorman",2 Beds | 2 Baths,Listing ID: 3790990,Manhattan
"436 West 52nd Street, GF - Clinton, New York",5495,,3 Beds | 2 Baths,Listing ID: 3611430,Manhattan
"321 East 10th Street, 5E - East Village, New York",5495,Rental,2 Beds | 2 Baths,Listing ID: 3825947,Manhattan
"The Westport, 500 West 56th Street, 1802 - Clinton, New York",5485,"Rental, Doorman",1 Bed | 2 Baths,Listing ID: 3878481,Manhattan
"MiMA, 450 West 42nd Street, 10A - Clinton, New York",5470,Rental,1 Bed | 2 Baths,Listing ID: 3893826,Manhattan
"30 Christopher Street, 2C - Greenwich Village, New York",5450,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Manhattan
"75 Wall Street, 38R - Financial District, New York",5450,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 927,Manhattan
"101 West End Avenue, 11L - Lincoln Square, New York",5450,"Rental, Doorman",1 Bed | 2 Baths,Approximate Sq. Feet: 825,Manhattan
"222 East 44th Street, 27AA - Midtown, New York",5445,Rental,1 Bed | 1 Bath,Listing ID: 3891087,Manhattan
"160 Riverside Boulevard, 32C - Upper West Side, New York",5441,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 814,Manhattan
"Paramount Tower, 240 East 39th Street, 12C - Murray Hill, New York",5414,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3894148,Manhattan
"160 Riverside Boulevard, 15U - Upper West Side, New York",5407,"Rental, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,081",Manhattan
"The Chelsea, 160 West 24th Street, 5H - Chelsea, New York",5403,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3889700,Manhattan
"201 East 30th Street, 57 - Kips Bay, New York",5400,Rental,3 Beds | 2 Baths,Listing ID: 3825029,Manhattan
"HUDSON PARK, 323 West 96th Street, TH110 - Upper West Side, New York",5400,"Rental, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,148",Manhattan
"839 West End Avenue, 7C - Upper West Side, New York",5400,Cooperative,2 Beds | 2 Baths,Listing ID: 3825112,Manhattan
"120 Riverside Boulevard, 6T - Upper West Side, New York",5400,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,043",Manhattan
"150 Nassau Street, 7H - Financial District, New York",5400,"Condo, Doorman",Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,068",Manhattan
"The Sofia, 43 West 61st Street, 12F - Lincoln Square, New York",5400,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,180",Manhattan
"301 East 21st Street, 13M - Gramercy - Union Square, New York",5395,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 792,Manhattan
"50 East 78th Street, 10B - Upper East Side, New York",5395,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3830328,Manhattan
"7 Carmine Street, 3 - Greenwich Village, New York",5395,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 10,Manhattan
"232 West 14th Street, 5A - Chelsea, New York",5395,,2 Beds | 1 Bath,Listing ID: 3827312,Manhattan
"1 Bank Street, 6M - West Village - Meatpacking District, New York",5395,Rental,2 Beds | 1 Bath,Listing ID: 3851842,Manhattan
"Columbus Square, 795 Columbus Avenue, PHD - Upper West Side, New York",5368,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 761,Manhattan
"Hawthorn Park, 160 West 62nd Street, 23H - Lincoln Square, New York",5495,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3878453,Manhattan
"416 East 13th Street, 6B - East Village, New York",5495,Rental,3 Beds | 1 Bath,Listing ID: 3825605,Manhattan
"The Paris, 752 West End Avenue, 7F - Upper West Side, New York",5495,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 723,Manhattan
"The Paris, 752 West End Avenue, 18A - Upper West Side, New York",5495,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 917,Manhattan
"The Paris, 752 West End Avenue, 22J - Upper West Side, New York",5495,"Rental, Doorman",2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Manhattan
"345 West 58th Street, 15A - Lincoln Square, New York",5495,"Cooperative, Doorman",2 Beds | 2 Baths,Listing ID: 3790990,Manhattan
"436 West 52nd Street, GF - Clinton, New York",5495,,3 Beds | 2 Baths,Listing ID: 3611430,Manhattan
"321 East 10th Street, 5E - East Village, New York",5495,Rental,2 Beds | 2 Baths,Listing ID: 3825947,Manhattan
"The Westport, 500 West 56th Street, 1802 - Clinton, New York",5485,"Rental, Doorman",1 Bed | 2 Baths,Listing ID: 3878481,Manhattan
"MiMA, 450 West 42nd Street, 10A - Clinton, New York",5470,Rental,1 Bed | 2 Baths,Listing ID: 3893826,Manhattan
"30 Christopher Street, 2C - Greenwich Village, New York",5450,Rental,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,000",Manhattan
"75 Wall Street, 38R - Financial District, New York",5450,"Condo, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 927,Manhattan
"101 West End Avenue, 11L - Lincoln Square, New York",5450,"Rental, Doorman",1 Bed | 2 Baths,Approximate Sq. Feet: 825,Manhattan
"222 East 44th Street, 27AA - Midtown, New York",5445,Rental,1 Bed | 1 Bath,Listing ID: 3891087,Manhattan
"160 Riverside Boulevard, 32C - Upper West Side, New York",5441,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 814,Manhattan
"Paramount Tower, 240 East 39th Street, 12C - Murray Hill, New York",5414,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3894148,Manhattan
"160 Riverside Boulevard, 15U - Upper West Side, New York",5407,"Rental, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,081",Manhattan
"The Chelsea, 160 West 24th Street, 5H - Chelsea, New York",5403,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3889700,Manhattan
"201 East 30th Street, 57 - Kips Bay, New York",5400,Rental,3 Beds | 2 Baths,Listing ID: 3825029,Manhattan
"HUDSON PARK, 323 West 96th Street, TH110 - Upper West Side, New York",5400,"Rental, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,148",Manhattan
"839 West End Avenue, 7C - Upper West Side, New York",5400,Cooperative,2 Beds | 2 Baths,Listing ID: 3825112,Manhattan
"120 Riverside Boulevard, 6T - Upper West Side, New York",5400,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,043",Manhattan
"150 Nassau Street, 7H - Financial District, New York",5400,"Condo, Doorman",Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,068",Manhattan
"The Sofia, 43 West 61st Street, 12F - Lincoln Square, New York",5400,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,180",Manhattan
"301 East 21st Street, 13M - Gramercy - Union Square, New York",5395,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 792,Manhattan
"50 East 78th Street, 10B - Upper East Side, New York",5395,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3830328,Manhattan
"7 Carmine Street, 3 - Greenwich Village, New York",5395,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 10,Manhattan
"232 West 14th Street, 5A - Chelsea, New York",5395,,2 Beds | 1 Bath,Listing ID: 3827312,Manhattan
"1 Bank Street, 6M - West Village - Meatpacking District, New York",5395,Rental,2 Beds | 1 Bath,Listing ID: 3851842,Manhattan
"Columbus Square, 795 Columbus Avenue, PHD - Upper West Side, New York",5368,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 761,Manhattan
"19 Dutch, 19 Dutch Street, 60D - Financial District, New York",5360,Rental,1 Bed | 1 Bath,Listing ID: 3889546,Manhattan
"Capitol at Chelsea, 55 West 26th Street, 33D - NoMad, New York",5352,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 631,Manhattan
"Echelon Chelsea, 37 West 21st Street, 808 - Flatiron District, New York",5350,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 733,Manhattan
"301 East 21st Street, 13B - Gramercy - Union Square, New York",5325,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 775,Manhattan
"360 East 65th Street, 7H - Upper East Side, New York",5312,"Rental, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,134",Manhattan
"175 Lexington Avenue, 4S - Kips Bay, New York",5300,Rental,3 Beds | 1 Bath,Listing ID: 3869837,Manhattan
"425 Fifth Avenue, 56C - Murray Hill, New York",5300,"Condo, Doorman",1 Bed | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,080",Manhattan
"150 East 57th Street, 5B - Midtown, New York",5300,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3829673,Manhattan
"Executive Plaza Condo, 150 West 51st Street, 1527 - Midtown, New York",5300,"Condo, Doorman",2 Beds | 1 Bath,Approximate Sq. Feet: 950,Manhattan
"Liberty Residences, 380 Rector Pl, 7A - Battery Park City, New York",5300,"Condo, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 873,Manhattan
"234 West 14th Street, 1C - West Village - Meatpacking District, New York",5295,Rental,2 Beds | 1 Bath,Listing ID: 3837448,Manhattan
"410 East 13th Street, 1E - East Village, New York",5295,Rental,3 Beds | 2 Baths,Listing ID: 3892474,Manhattan
"30 Christopher Street, 3J - Greenwich Village, New York",5295,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 795,Manhattan
"The Paris, 752 West End Avenue, 17C - Upper West Side, New York",5295,"Rental, Doorman",2 Beds | 1 Bath,Approximate Sq. Feet: 848,Manhattan
"110 Bedford Street, 3D - West Village - Meatpacking District, New York",5295,Rental,2 Beds | 1 Bath,Listing ID: 3827234,Manhattan
"20 Park, 20 Park Avenue, 14C - Murray Hill, New York",5295,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3868809,Manhattan
"INDEPENDENCE PLAZA, 40 Harrison Street, 30D - TriBeCa, New York",5295,Rental,2 Beds | 1 Bath,Listing ID: 3884971,Manhattan
"401 East 34th Street, N30B - Murray Hill, New York",5293,"Rental, Doorman",1 Bed | 2 Baths,"Approximate Sq. Feet: 1,018",Manhattan
"Tribeca Tower, 105 Duane Street, 31F - TriBeCa, New York",5290,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3829536,Manhattan
"The Sierra, 130 West 15th Street, 10W - Chelsea, New York",5290,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 598,Manhattan
"301 East 21st Street, 4J - Gramercy - Union Square, New York",5255,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 860,Manhattan
"24 Ludlow Street, 2 - Lower East Side, New York",5250,Rental,3 Beds | 1 Bath | 1 Half Bath,Listing ID: 3805037,Manhattan
"TRUFFLES TRIBECA, 34 Desbrosses Street, 1102 - TriBeCa, New York",5250,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3710899,Manhattan
"Capitol at Chelsea, 55 West 26th Street, 33I - NoMad, New York",5250,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3833487,Manhattan
"150 East 57th Street, 21E - Midtown, New York",5250,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3881689,Manhattan
"New York by Gehry, 8 Spruce Street, 70B - Financial District, New York",5235,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3879961,Manhattan
"The Fairfax, 201 East 69th Street, PHH - Upper East Side, New York",5220,"Rental, Doorman",1 Bed | 2 Baths,Approximate Sq. Feet: 890,Manhattan
"MiMA, 450 West 42nd Street, 31N - Clinton, New York",5215,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 800,Manhattan
"Ten23, 500 West 23rd Street, 6B - Chelsea, New York",5212,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 638,Manhattan
"Rivers Bend, 501 East 87th Street, 15H - Upper East Side, New York",5200,"Rental, Doorman",1 Bed | 1 Bath | 1 Half Bath,Listing ID: 3869330,Manhattan
"240 Central Park South, 9P - Central Park South, New York",5200,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 925,Manhattan
"201 Central Park North, 9B - Harlem, New York",5200,"Condo, Doorman",3 Beds | 2 Baths,"Approximate Sq. Feet: 1,400",Manhattan
"280 Park Avenue South, 12M - Gramercy - Union Square, New York",5200,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 810,Manhattan
"LEXINGTON HOUSE, 141 East 56th Street, 10A - Midtown, New York",5200,"Rental, Doorman",2 Beds | 1 Bath,"Approximate Sq. Feet: 1,211",Manhattan
"185 East 3rd Street, 5E - East Village, New York",5200,Rental,3 Beds | 1 Bath,Listing ID: 3888148,Manhattan
"101 West 24th Street, 10H - Chelsea, New York",5200,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 834,Manhattan
"333 East 34th Street, 5L - Murray Hill, New York",5200,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,185",Manhattan
"150 East 57th Street, 22D - Midtown, New York",5200,"Rental, Doorman",2 Beds | 2 Baths,Listing ID: 3857466,Manhattan
"Hamilton Holly House, 4 St Marks Pl, 4N - East Village, New York",5200,Rental,1 Bed | 1 Bath,Listing ID: 3734006,Manhattan
"1373 First Avenue, 6 - Upper East Side, New York",5195,Rental,3 Beds | 1 Bath,Listing ID: 3835868,Manhattan
"326 East 35th Street, A - Murray Hill, New York",5195,Rental,3 Beds | 1 Bath,Listing ID: 3857072,Manhattan
"202 East 13th Street, 4H - East Village, New York",5195,Rental,2 Beds | 2 Baths,Listing ID: 3821303,Manhattan
"437 West 53rd Street, 4A - Clinton, New York",5195,Rental,3 Beds | 1 Bath,Listing ID: 3831961,Manhattan
"The Stratford, 1385 York Avenue, 9H - Upper East Side, New York",5195,"Rental, Doorman",1.5 Beds | 1 Bath,Listing ID: 3877216,Manhattan
"202 East 13th Street, 3H - East Village, New York",5195,Rental,1 Bed | 2 Baths,Listing ID: 3790215,Manhattan
