"651 New York Avenue, Apt. 204",765000,2 Beds / 1 Bath / 867 Sq. Ft. / Condo,Flatbush
"26 Broadway, Apt. 302",1339000,"2 Beds / 2 Baths / 1,280 Sq. Ft. / Condo",Williamsburg
Kent Avenue,1075000,1 Bed / 1 Bath / 798 Sq. Ft. / Condo,Williamsburg
149 Sterling Place,2995000,"4 Units / 4 Floors / 3,276 Sq. Ft. / Multi-Family Townhouse",Park Slope
"1 John Street, Apt. PHC",6495000,"3 Beds / 3 Baths / 2,567 Sq. Ft. / Condo",DUMBO/Vinegar Hill
Covert Street,1250000,"2 Units / 3 Floors / 3,000 Sq. Ft. / Multi-Family Townhouse",Bushwick
"2128 Ocean Avenue, Apt. 9A",725000,"2 Beds / 2 Baths / 1,002 Sq. Ft. / Condo",Midwood
Main Street,1725000,"1 Bed / 1 Bath / 1,293 Sq. Ft. / Condo",DUMBO/Vinegar Hill
State Street,4000000,3 Units / 5 Floors / Multi-Family Townhouse,Brooklyn Heights
"44 Cheever Place, Apt. 503",1995000,"3 Beds / 2 Baths / 1,486 Sq. Ft. / Condo",Cobble Hill
Old Fulton Street,1895000,"2 Beds / 2 Baths / 1,450 Sq. Ft. / Co-op",Brooklyn Heights
Madison Street,899000,2 Beds / 1 Bath / 878 Sq. Ft. / Condo,Bedford-Stuyvesant
"369 Harman Street, Apt. 1B",895000,"3 Beds / 1 Bath / 1,289 Sq. Ft. / Condo",Bushwick
"85 North 3rd Street, Apt. 413",2485000,"2 Beds / 1 Bath / 1,750 Sq. Ft. / Condo",Williamsburg
Union Street,699000,1 Bed / 1 Bath / 595 Sq. Ft. / Condo,Park Slope
Nevins Street,635000,Studio / 1 Bath / 488 Sq. Ft. / Condo,Downtown Brooklyn
92 Monroe Street,3300000,"Studio / 2,580 Sq. Ft. / House",Bedford-Stuyvesant
346 Butler Street,5250000,Multi-Family Townhouse,Boerum Hill
Nevins Street,980000,1 Bed / 1 Bath / 665 Sq. Ft. / Condo,Downtown Brooklyn
North 7th Street,1267000,2 Beds / 2 Baths / 985 Sq. Ft. / Condo,Williamsburg
Macon Street,2495000,"2 Units / 4 Floors / 2,560 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Pacific Street,2350000,"3 Beds / 2 Baths / 1,530 Sq. Ft. / Condo",Boerum Hill
1318 East 55th Street,899000,"2 Units / 2 Floors / 2,080 Sq. Ft. / House",empty neighborhood
Pacific Street,875000,1 Bed / 1 Bath / 714 Sq. Ft. / Condo,Boerum Hill
Pacific Street,1650000,"2 Beds / 2 Baths / 1,050 Sq. Ft. / Condo",Boerum Hill
Lenox Road,439000,2 Beds / 1 Bath / Co-op,Flatbush
83rd Street,1839900,"2 Units / 2 Floors / 2,289 Sq. Ft. / House",Dyker Heights
North 11th Street,2200000,"3 Beds / 3 Baths / 1,811 Sq. Ft. / Condo",Williamsburg
160 Bay Ridge Parkway,2368000,"3 Units / 3 Floors / 5,707 Sq. Ft. / House",Bay Ridge
1851 Atlantic Avenue,800000,"2 Units / 3 Floors / 1,680 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"550 Vanderbilt Avenue, Apt. 1410",1500000,"2 Beds / 2 Baths / 1,054 Sq. Ft. / Condo",Prospect Heights
"548 Lafayette Avenue, Apt. 4A",899000,2 Beds / 1 Bath / 843 Sq. Ft. / Condo,Bedford-Stuyvesant
Meeker Avenue,3000000,Multi-Family Townhouse,Greenpoint
45 State Street,4395000,"5 Floors / 3,420 Sq. Ft. / Single Family Townhouse",Brooklyn Heights
"200 Water Street, Apt. 5B",4945000,"3 Beds / 3 Baths / 2,578 Sq. Ft. / Condo",DUMBO/Vinegar Hill
"30 Main Street, Apt. 5G",2950000,"3 Beds / 2 Baths / 2,556 Sq. Ft. / Condo",DUMBO/Vinegar Hill
"1655 Flatbush Avenue, Apt. A-1601",335000,1 Bed / 1 Bath / Co-op,Flatbush
"246 Cornelia Street, Apt. A4",319000,1 Bed / 1 Bath / 900 Sq. Ft. / Co-op,Bushwick
Shore Road,800000,"3 Beds / 2 Baths / 1,558 Sq. Ft. / Co-op",Bay Ridge
"215 Adams Street, Apt. 14E",575000,1 Bed / 1 Bath / 630 Sq. Ft. / Co-op,Brooklyn Heights
Poplar Street,865000,1 Bed / 1 Bath / 584 Sq. Ft. / Condo,Brooklyn Heights
Avenue V,189000,1 Bed / 1 Bath / 800 Sq. Ft. / Co-op,Sheepshead Bay
356 Prospect Avenue,1500000,3 Floors / Single Family Townhouse,Park Slope
Powers Street,995000,1 Bed / 1 Bath / 743 Sq. Ft. / Condo,Williamsburg
"70 Washington Street, Apt. 11P",998000,1 Bed / 1 Bath / 710 Sq. Ft. / Condo,DUMBO/Vinegar Hill
"493 10th Street, Apt. TWHSE",2495000,"2 Units / 2 Floors / 2,550 Sq. Ft. / Multi-Family Townhouse",Park Slope
Engert Avenue,1199000,"2 Beds / 2 Baths / 1,010 Sq. Ft. / Condo",Greenpoint
439 Grant Avenue,509000,2 Floors / House,empty neighborhood
Hanson Place,695000,Studio / 1 Bath / 489 Sq. Ft. / Condo,Fort Greene
293 MacDougal Street,800000,Multi-Family Townhouse,Bedford-Stuyvesant
"2128 Ocean Avenue, Apt. 9F",795000,"2 Beds / 2 Baths / 1,121 Sq. Ft. / Condo",Midwood
460 Evergreen Avenue,1188000,"2 Units / 2 Floors / 1,680 Sq. Ft. / Multi-Family Townhouse",Bushwick
Jay Street,350000,Studio / 1 Bath / 460 Sq. Ft. / Co-op,Downtown Brooklyn
958 Madison Street,1775000,3 Floors / Multi-Family Townhouse,Bushwick
"443 Bainbridge Street, Apt. 1B",675000,2 Beds / 2 Baths / 899 Sq. Ft. / Condo,Bedford-Stuyvesant
82nd Street,4900000,"2 Floors / 2,368 Sq. Ft. / Multi-Family Townhouse",Bay Ridge
John Street,4799000,"3 Beds / 3 Baths / 2,595 Sq. Ft. / Condo",DUMBO/Vinegar Hill
Poplar Street,4750000,"4 Beds / 3 Baths / 2,455 Sq. Ft. / Condo",Brooklyn Heights
508 East 2nd Street,1500000,House,Kensington
"85 Livingston Street, Apt. PHO",500000,Studio / 1 Bath / 600 Sq. Ft. / Co-op,Downtown Brooklyn
2809 Bragg Street,1288000,"3 Units / 3 Floors / 2,966 Sq. Ft. / Multi-Family Townhouse",Sheepshead Bay
"365 Bridge Street, Apt. 9N",950000,"Studio / 1 Bath / 1,055 Sq. Ft. / Condo",Downtown Brooklyn
Columbia Heights,625000,1 Bed / 1 Bath / Co-op,Brooklyn Heights
"429 Kent Avenue, Apt. 901",1995000,"2 Beds / 2 Baths / 1,163 Sq. Ft. / Condo",Williamsburg
111 Clinton Avenue,2180000,"4 Units / 3 Floors / 1,800 Sq. Ft. / House",Clinton Hill
Washington Avenue,995000,1 Bed / 1 Bath / 871 Sq. Ft. / Condo,Prospect Heights
47 Herkimer Street,2890000,"3 Units / 2 Floors / 2,364 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Washington Avenue,985000,1 Bed / 1 Bath / 810 Sq. Ft. / Condo,Crown Heights
"75 Greene Avenue, Apt. 1D",845000,1 Bed / 1 Bath / 609 Sq. Ft. / Condo,Fort Greene
195 Herzl Street,400000,Studio / Rental,empty neighborhood
472 Smith Street,2875000,"Studio / 2,580 Sq. Ft. / Rental",Carroll Gardens
"75 Greene Avenue, Apt. 3C",1650000,"2 Beds / 2 Baths / 1,332 Sq. Ft. / Condo",Fort Greene
"138 Willoughby Street, Apt. 33G",936050,Studio / 1 Bath / 557 Sq. Ft. / Condo/Co-op,Downtown Brooklyn
"1642 West 9th Street, Apt. 5B",549000,2 Beds / 2 Baths / Condo,Bensonhurst
Grand Avenue,4350000,3 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
867 East 21st Street,1689000,"2 Floors / 2,561 Sq. Ft. / House",Midwood
East 22nd Street,1699000,2 Floors / House,Flatbush
"1576 East 15th Street, Apt. 2B",610000,2 Beds / 1 Bath / Condo,Midwood
2402 CORTELYOU Road,1000000,2 Floors / Single Family Townhouse,Flatbush
Prospect Park SW,875000,"2 Beds / 1 Bath / 1,018 Sq. Ft. / Co-op",Windsor Terrace
Clinton Avenue,695000,1 Bed / 1 Bath / 775 Sq. Ft. / Co-op,Clinton Hill
20th Street,1725000,"3 Beds / 3 Baths / 1,849 Sq. Ft. / Condo",Park Slope
"474 Grand Avenue, Apt. 1",1250000,"2 Beds / 2 Baths / 1,338 Sq. Ft. / Condo",Clinton Hill
"550 Vanderbilt Avenue, Apt. 727",1498000,2 Beds / 2 Baths / 969 Sq. Ft. / Condo,Prospect Heights
"205 12th Street, Apt. 3A",1378000,"2 Beds / 2 Baths / 1,021 Sq. Ft. / Condo",Park Slope
"20 93rd Street, Apt. 1A",350000,1 Bed / 1 Bath / Co-op,Bay Ridge
"43 Meserole Street, Apt. 2B",839000,1 Bed / 1 Bath / 704 Sq. Ft. / Condo,Williamsburg
1171 Sheepshead Bay Rd,1900000,"2 Units / 3 Floors / 3,160 Sq. Ft. / Multi-Family Townhouse",Sheepshead Bay
"90 North 5th Street, Apt. 1C",850000,1 Bed / 1 Bath / 676 Sq. Ft. / Condo,Williamsburg
387 Clinton Street,11000000,8 Units / 4 Floors / Townhouse,Carroll Gardens
Emmons Avenue,1188000,"2 Beds / 4 Baths / 2,152 Sq. Ft. / Condo",Sheepshead Bay
"468 17th Street, Apt. A1B",540000,1 Bed / 1 Bath / 543 Sq. Ft. / Condo,Park Slope
58 Bainbridge Street,2250000,"3 Units / 3 Floors / 3,216 Sq. Ft. / Townhouse",Bedford-Stuyvesant
"9 Argyle Road, Apt. 3B",365000,2 Beds / 1 Bath / 800 Sq. Ft. / Co-op,Prospect Park South
Nevins Street,1550000,"2 Beds / 2 Baths / 1,231 Sq. Ft. / Condo",Downtown Brooklyn
"37 Bridge Street, Apt. PH-E",2300000,"4 Beds / 2 Baths / 1,670 Sq. Ft. / Condo",DUMBO/Vinegar Hill
Nevins Street,790000,Studio / 1 Bath / 669 Sq. Ft. / Condo,Downtown Brooklyn
Nevins Street,835000,1 Bed / 1 Bath / 634 Sq. Ft. / Condo,Downtown Brooklyn
Maple Street,635000,2 Beds / 2 Baths / 807 Sq. Ft. / Condo,Lefferts Gardens
Maple Street,615000,2 Beds / 2 Baths / 807 Sq. Ft. / Condo,Lefferts Gardens
"671 47th Street, Apt. 1D",451000,2 Beds / 1 Bath / Co-op,Sunset Park
Cumberland Street,899000,2 Beds / 1 Bath / 912 Sq. Ft. / Condo,Fort Greene
Maple Street,615000,2 Beds / 2 Baths / 807 Sq. Ft. / Condo,Lefferts Gardens
809 Putnam Avenue,1850000,"3 Floors / 3,360 Sq. Ft. / Single Family Townhouse",Bedford-Stuyvesant
87 Adelphi Street,1850000,3 Units / 4 Floors / Multi-Family Townhouse,Fort Greene
Myrtle Avenue,1250000,"2 Beds / 2 Baths / 1,052 Sq. Ft. / Condo",Downtown Brooklyn
135 Grand Street,6250000,"Studio / 6,507 Sq. Ft. / Rental",Williamsburg
"174 West Street, Apt. PH-",2995000,"4 Beds / 3 Baths / 2,297 Sq. Ft. / Condo",Greenpoint
East 31st Street,699000,"2 Units / 2 Floors / 1,520 Sq. Ft. / House",empty neighborhood
Willoughby Street,1149585,1 Bed / 1 Bath / 730 Sq. Ft. / Condo/Co-op,Downtown Brooklyn
"90 Troy Avenue, Apt. 1",799000,"1 Bed / 1 Bath / 1,550 Sq. Ft. / Condo",Crown Heights
"162 Washington Avenue, Apt. 2",985000,2 Beds / 2 Baths / 812 Sq. Ft. / Condo,Clinton Hill
"88 Withers Street, Apt. 3B",797500,1 Bed / 1 Bath / 638 Sq. Ft. / Condo,Williamsburg
"88 Withers Street, Apt. 4C",828040,1 Bed / 1 Bath / 652 Sq. Ft. / Condo,Williamsburg
Macdonough Street,2950000,"2 Units / 3 Floors / 2,628 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"419 Herkimer Street, Apt. 1F",499000,Studio / 1 Bath / 814 Sq. Ft. / Condo,Bedford-Stuyvesant
19th Street,1270917,"1 Bed / 1 Bath / 2,715 Sq. Ft. / Rental",Greenwood
"431 Avenue P, Apt. 101",749000,1 Bed / 1 Bath / 868 Sq. Ft. / Condo,empty neighborhood
"350 39TH Street, Apt. 2",725000,"2 Units / 2 Floors / 1,400 Sq. Ft. / House",Sunset Park
Herkimer Street,730000,2 Beds / 1 Bath / 750 Sq. Ft. / Condo,Bedford-Stuyvesant
275 Dahlgreen Place,1099000,2 Floors / Single Family Townhouse,Bay Ridge
Jackson Street,1475000,"1 Bed / 1 Bath / 1,686 Sq. Ft. / Condo",Williamsburg
306 State Street,4995000,"3 Floors / 4,148 Sq. Ft. / Single Family Townhouse",Boerum Hill
"70 Washington Street, Apt. 7B",1699000,"2 Beds / 2 Baths / 1,236 Sq. Ft. / Condo",DUMBO/Vinegar Hill
East 7th Street,899000,2 Beds / 2 Baths / 984 Sq. Ft. / Condo,Kensington
"78 Erasmus Street, Apt. 1A",650000,"3 Beds / 1 Bath / 1,002 Sq. Ft. / Condo",Flatbush
Foster Avenue,499999,"2 Floors / 1,440 Sq. Ft. / House",Flatbush
East 7th Street,899000,2 Beds / 2 Baths / 966 Sq. Ft. / Condo,Kensington
"33 North Elliott Place, Apt. 3",899999,"2 Beds / 2 Baths / 1,132 Sq. Ft. / Condo",Fort Greene
"335-341 Nostrand Avenue, Apt. 302A",595000,1 Bed / 1 Bath / 628 Sq. Ft. / Condo,Bedford-Stuyvesant
"373 Classon Avenue, Apt. 4",999000,"3 Beds / 2 Baths / 1,062 Sq. Ft. / Condo",Bedford-Stuyvesant
"330 Lenox Road, Apt. 4C",449000,2 Beds / 4 Baths / Co-op,Flatbush
607 Jefferson Avenue,3225000,"3 Units / 3 Floors / 3,728 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Webster Avenue,510000,1 Bed / 1 Bath / 690 Sq. Ft. / Condo,Kensington
Henry Street,4125000,"4 Beds / 3 Baths / 2,014 Sq. Ft. / Condo",Cobble Hill
986 78th Street,1339000,2 Floors / Multi-Family Townhouse,Dyker Heights
1154 Union Street,1799000,Studio / Mixed Use Townhouse,Crown Heights
118 Joralemon Street,7750000,3 Floors / Multi-Family Townhouse,Brooklyn Heights
"184 Kent Avenue, Apt. A-206",995000,1 Bed / 1 Bath / 684 Sq. Ft. / Condo,Williamsburg
Beverley Road,449000,1 Bed / 1 Bath / 800 Sq. Ft. / Co-op,Kensington
Bayard Street,3450000,"3 Beds / 2 Baths / 2,396 Sq. Ft. / Condo",Williamsburg
"320 Humboldt Street, Apt. 1A",1250000,"2 Beds / 2 Baths / 1,065 Sq. Ft. / Condo",Williamsburg
849 Greene Avenue,1925000,"2 Units / 2 Floors / 2,250 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
380 Hooper Street,2900000,Studio / Rental,Williamsburg
"7259 Shore Road, Apt. 1F",375000,1 Bed / 1 Bath / 750 Sq. Ft. / Co-op,Bay Ridge
"548 Lafayette Avenue, Apt. 1B",999000,"1 Bed / 1 Bath / 1,152 Sq. Ft. / Condo",Bedford-Stuyvesant
84th Street,1688000,"2 Units / 2,432 Sq. Ft. / House",Bay Ridge
"9511 Shore Road, Apt. 314",979000,"3 Beds / 2 Baths / 1,346 Sq. Ft. / Condo",Bay Ridge
"300 8th Street, Apt. 4D",255000,Studio / 1 Bath / Condo,Park Slope
Warren Street,2999000,"4 Units / 4 Floors / 3,200 Sq. Ft. / Multi-Family Townhouse",Boerum Hill
Rockaway Avenue,1375000,"Studio / 3,300 Sq. Ft. / House",Bedford-Stuyvesant
"205 Clinton Avenue, Apt. 9H",629000,2 Beds / 1 Bath / 775 Sq. Ft. / Co-op,Clinton Hill
"179 Woodpoint Road, Apt. 2A",925000,1 Bed / 1 Bath / 620 Sq. Ft. / Condo,Greenpoint
Baltic Street,1790000,"2 Beds / 2 Baths / 1,291 Sq. Ft. / Condo",Park Slope
Baltic Street,1995000,"3 Beds / 3 Baths / 1,356 Sq. Ft. / Condo",Park Slope
305 Garfield Place,3600000,"4 Floors / 4,234 Sq. Ft. / Single Family Townhouse",Park Slope
Hanson Place,700000,Studio / 1 Bath / 489 Sq. Ft. / Condo,Fort Greene
West Street,899000,"2 Units / 2 Floors / 1,310 Sq. Ft. / House",Gravesend
Maple Street,699000,2 Beds / 2 Baths / 939 Sq. Ft. / Condo,empty neighborhood
"145 95th Street, Apt. B2",769000,"3 Beds / 3 Baths / 1,690 Sq. Ft. / Co-op",Bay Ridge
Maple Street,675000,2 Beds / 2 Baths / 939 Sq. Ft. / Condo,empty neighborhood
181 Degraw Street,3700000,"3 Units / 3 Floors / 3,040 Sq. Ft. / Multi-Family Townhouse",Cobble Hill
"306 Gold Street, Apt. 10G",1249000,"1 Bed / 2 Baths / 1,176 Sq. Ft. / Condo",Downtown Brooklyn
Baltic Street,640000,1 Bed / 1 Bath / Co-op,Cobble Hill
3106 Ave J,990000,2 Floors / Single Family Townhouse,Midwood
"601 East 19th Street, Apt. 2M",435000,1 Bed / 1 Bath / 850 Sq. Ft. / Co-op,Ditmas Park
186 Russell Street,1950000,"Studio / 2,503 Sq. Ft. / House",Greenpoint
"51 Jay Street, Apt. 4K",1395000,1 Bed / 1 Bath / 894 Sq. Ft. / Condo,DUMBO/Vinegar Hill
165 Midwood Street,2199000,2 Floors / House,Lefferts Gardens
Van Buren Street,725000,"1 Bed / 1 Bath / 1,164 Sq. Ft. / Condo",Bedford-Stuyvesant
Carroll Street,1695000,"2 Beds / 2 Baths / 1,132 Sq. Ft. / Condo",Carroll Gardens
Madison Street,2295000,"2 Units / 3 Floors / 3,168 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Nelson Street,2300000,"3 Units / 3 Floors / 2,583 Sq. Ft. / Multi-Family Townhouse",Red Hook
"8895 26th Avenue, Apt. 4A",565000,2 Beds / 2 Baths / 850 Sq. Ft. / Condo,Gravesend
"20 Bayard Street, Apt. 9A",10000000,"3 Beds / 2 Baths / 1,296 Sq. Ft. / Condo",Williamsburg
Union Street,4395000,"2 Units / 4 Floors / 4,230 Sq. Ft. / Multi-Family Townhouse",Carroll Gardens
196 Huron Street,2500000,"6 Units / 3 Floors / 3,975 Sq. Ft. / House",Greenpoint
Grand Street,400000,1 Bed / 1 Bath / Co-op,Williamsburg
"2475 West 16th Street, Apt. 18B",350000,2 Beds / 1 Bath / Co-op,Gravesend
East 2nd Street,545000,1 Bed / 1 Bath / 835 Sq. Ft. / Co-op,Windsor Terrace
19 Wolcott Street,699000,2 Floors / Single Family Townhouse,Red Hook
"145 President Street, Apt. 3C",2625000,"3 Beds / 2 Baths / 1,796 Sq. Ft. / Condo",Carroll Gardens
246 Hoyt Street,2145000,Studio / Mixed Use Townhouse,Boerum Hill
South 2nd Street,700000,Studio / 1 Bath / 560 Sq. Ft. / Condo,Williamsburg
"100 Jay Street, Apt. 6H",890000,1 Bed / 1 Bath / 800 Sq. Ft. / Condo,DUMBO/Vinegar Hill
"416 Ocean Avenue, Apt. 29",650000,"2 Beds / 1 Bath / 1,050 Sq. Ft. / Co-op",Kensington
Hicks Street,4000000,"2 Units / 4 Floors / 2,160 Sq. Ft. / Townhouse",Brooklyn Heights
"227 Ocean Parkway, Apt. 6F",239000,Studio / 1 Bath / 440 Sq. Ft. / Co-op,Kensington
"185 Clinton Avenue, Apt. 14F",595000,1 Bed / 1 Bath / 600 Sq. Ft. / Co-op,Clinton Hill
Lexington Avenue,1595000,"2 Beds / 2 Baths / 1,603 Sq. Ft. / Condo",Clinton Hill
Dean Street,2200000,8 Units / 4 Floors / Multi-Family Townhouse,Crown Heights
"1717 East 18th Street, Apt. L-1",395000,2 Beds / 1 Bath / Co-op,Sheepshead Bay
Water Street,4888000,"5 Floors / 3,469 Sq. Ft. / Multi-Family Townhouse",DUMBO/Vinegar Hill
"6917 Shore Road, Apt. 4B",1299000,"2 Beds / 2 Baths / 1,241 Sq. Ft. / Condo",Bay Ridge
"300 8th Street, Apt. 6I",255000,Studio / 1 Bath / Condo,Park Slope
Pineapple Street,7600000,"3 Floors / 4,265 Sq. Ft. / Single Family Townhouse",Brooklyn Heights
246 Devoe Street,2500000,Studio / Rental,Williamsburg
"175 Adams Street, Apt. 14E",539000,1 Bed / 1 Bath / 630 Sq. Ft. / Co-op,Brooklyn Heights
"9219 Avenue J, Apt. HOUSE",625000,"2 Units / 2 Floors / 1,747 Sq. Ft. / House",empty neighborhood
348 63rd Street,1299000,2 Floors / Multi-Family Townhouse,Sunset Park
"388 Bridge Street, Apt. 44H",1799999,"2 Beds / 2 Baths / 1,153 Sq. Ft. / Condo",Downtown Brooklyn
"2313 Gerritsen Avenue, Apt. 3B",759000,"3 Beds / 2 Baths / 1,057 Sq. Ft. / Condo",empty neighborhood
"35 Prospect Park West, Apt. PHD",5995000,"4 Beds / 2 Baths / 3,394 Sq. Ft. / Co-op",Park Slope
East 19th Street,425000,Studio / 1 Bath / 496 Sq. Ft. / Condo,Prospect Park South
Columbia Street,1495000,"2 Units / 3 Floors / 3,375 Sq. Ft. / Townhouse",Red Hook
Front Street,999000,"2 Beds / 1 Bath / 1,070 Sq. Ft. / Condo",DUMBO/Vinegar Hill
East 18th Street,479000,1 Bed / 1 Bath / Co-op,Ditmas Park
Jay Street,899000,1 Bed / 1 Bath / 791 Sq. Ft. / Condo,DUMBO/Vinegar Hill
Willoughby Street,2267255,"2 Beds / 2 Baths / 1,175 Sq. Ft. / Condo/Co-op",Downtown Brooklyn
Main Street,4988000,"3 Beds / 2 Baths / 1,887 Sq. Ft. / Condo",DUMBO/Vinegar Hill
Willoughby Street,2150700,"2 Beds / 2 Baths / 1,056 Sq. Ft. / Condo/Co-op",Downtown Brooklyn
Maspeth Avenue,1150000,2 Floors / 992 Sq. Ft. / House,Williamsburg
Bushwick Avenue,1390000,"4 Units / 3 Floors / 1,900 Sq. Ft. / Multi-Family Townhouse",Bushwick
Willoughby Street,1228160,1 Bed / 1 Bath / 792 Sq. Ft. / Condo/Co-op,Downtown Brooklyn
168 Lefferts Place,3399000,"3 Units / 4 Floors / 4,600 Sq. Ft. / Multi-Family Townhouse",Clinton Hill
Prospect Place,1995000,"2 Units / 3 Floors / 3,042 Sq. Ft. / House",Crown Heights
"279 Cumberland Street, Apt. 1",1400000,1 Bed / 1 Bath / Co-op,Fort Greene
"290 Powers Street, Apt. PH",1299000,"2 Beds / 2 Baths / 2,000 Sq. Ft. / Condo",Williamsburg
"290 Powers Street, Apt. 2",1068999,"2 Beds / 2 Baths / 1,075 Sq. Ft. / Condo",Williamsburg
Water Street,4995000,"4 Floors / 3,496 Sq. Ft. / House",DUMBO/Vinegar Hill
Prospect Park West,2495000,2 Beds / 2 Baths / Co-op,Park Slope
Sterling Place,699000,2 Beds / 1 Bath / Co-op,Crown Heights
"12 Crown Street, Apt. F11",355000,Studio / 1 Bath / 376 Sq. Ft. / Condo,Crown Heights
East 11th Street,2995000,Multi-Family Townhouse,Brighton Beach
Hart Street,1995000,"Studio / 1 Bath / 3,106 Sq. Ft. / Condo",Bushwick
East 35th Street,159000,Studio / 1 Bath / Co-op,empty neighborhood
"6817 Colonial Road, Apt. 4D",388000,2 Beds / 1 Bath / 950 Sq. Ft. / Co-op,Bay Ridge
Madison Street,559900,Studio / 1 Bath / 746 Sq. Ft. / Condo,Bedford-Stuyvesant
Prospect Place,1500000,"3 Units / 3 Floors / 3,300 Sq. Ft. / House",Crown Heights
John Street,4750000,"4 Beds / 3 Baths / 2,637 Sq. Ft. / Condo",DUMBO/Vinegar Hill
Van Brunt Street,2695000,"4 Units / 4 Floors / 4,160 Sq. Ft. / Multi-Family Townhouse",Red Hook
1357 St Marks Avenue,965000,"2 Units / 2 Floors / 1,700 Sq. Ft. / Multi-Family Townhouse",Crown Heights
"6723 7th Avenue, Apt. HOUSE",1675000,"2 Units / 2 Floors / 2,800 Sq. Ft. / Multi-Family Townhouse",Dyker Heights
Quincy Street,885000,"2 Beds / 2 Baths / 1,051 Sq. Ft. / Condo",Bedford-Stuyvesant
Lafayette Avenue,444000,1 Bed / 1 Bath / 485 Sq. Ft. / Condo,Bedford-Stuyvesant
"220 Richardson Street, Apt. 1A",1198000,4 Beds / 2 Baths / 994 Sq. Ft. / Condo,Williamsburg
"197 Spencer Street, Apt. 1A",1049000,"2 Beds / 2 Baths / 1,675 Sq. Ft. / Condo",Clinton Hill
"474 Grand Avenue, Apt. 8",1495000,"3 Beds / 2 Baths / 1,371 Sq. Ft. / Condo",Clinton Hill
"364 Lafayette Avenue, Apt. 2B",599000,1 Bed / 1 Bath / 623 Sq. Ft. / Condo,Clinton Hill
Henry Street,685000,1 Bed / 1 Bath / Co-op,Brooklyn Heights
Quincy Street,595000,1 Bed / 1 Bath / 637 Sq. Ft. / Condo,Bedford-Stuyvesant
"310 Beverley Road, Apt. 2J",655000,"2 Beds / 1 Bath / 1,000 Sq. Ft. / Co-op",Kensington
Quincy Street,885000,"1 Bed / 1 Bath / 1,226 Sq. Ft. / Condo",Bedford-Stuyvesant
130 Woodbine Street,1598000,Studio / House,Bushwick
"75 Livingston Street, Apt. 12E",1350000,"2 Beds / 2 Baths / 1,500 Sq. Ft. / Co-op",Brooklyn Heights
Box Street,1275000,"2 Beds / 2 Baths / 1,228 Sq. Ft. / Condo",Greenpoint
"40 Somers Street, Apt. 3",600000,3 Beds / 1 Bath / 850 Sq. Ft. / Condo,Bedford-Stuyvesant
Shore Road,411700,1 Bed / 1 Bath / Co-op,Bay Ridge
1st Place,2995000,"3 Beds / 2 Baths / 2,538 Sq. Ft. / Condo",Carroll Gardens
"695 6th Avenue, Apt. 3F",1250000,2 Beds / 2 Baths / 962 Sq. Ft. / Condo,Greenwood
"60 Broadway, Apt. 3G",695000,Loft / 1 Bath / 555 Sq. Ft. / Condo,Williamsburg
Main Street,3125000,"4 Beds / 3 Baths / 3,362 Sq. Ft. / Condo",DUMBO/Vinegar Hill
"108 Division Avenue, Apt. 21",420000,3 Beds / 1 Bath / Co-op,Williamsburg
Lefferts Place,1825000,"2 Beds / 2 Baths / 1,518 Sq. Ft. / Condo",Clinton Hill
613 40th Street,1599000,"2 Units / 2 Floors / 3,000 Sq. Ft. / Multi-Family Townhouse",Sunset Park
East 28th Street,699999,"2 Floors / 1,600 Sq. Ft. / House",Flatbush
"557 Hart Street, Apt. BA",598000,1 Bed / 1 Bath / 641 Sq. Ft. / Condo,Bushwick
"557 Hart Street, Apt. 2C",524000,1 Bed / 1 Bath / 629 Sq. Ft. / Condo,Bushwick
East 7th Street,375000,1 Bed / 1 Bath / 700 Sq. Ft. / Co-op,Kensington
"557 Hart Street, Apt. PH-5A",893000,2 Beds / 2 Baths / 938 Sq. Ft. / Condo,Bushwick
"557 Hart Street, Apt. PH-5B",888000,2 Beds / 2 Baths / 974 Sq. Ft. / Condo,Bushwick
Withers Street,3395000,"3 Units / 3 Floors / 4,999 Sq. Ft. / Mixed Use Townhouse",Williamsburg
"96 Schermerhorn Street, Apt. 8H",710000,1 Bed / 1 Bath / 750 Sq. Ft. / Co-op,Brooklyn Heights
"9 Argyle Road, Apt. 1A",249000,Studio / 1 Bath / 500 Sq. Ft. / Co-op,Prospect Park South
"9 Argyle Road, Apt. 4A",249000,Studio / 1 Bath / 550 Sq. Ft. / Co-op,Prospect Park South
"9 Argyle Road, Apt. 1B",249000,Studio / 1 Bath / 400 Sq. Ft. / Co-op,Prospect Park South
Shore Road,410000,1 Bed / 1 Bath / 800 Sq. Ft. / Co-op,Bay Ridge
4115 Quentin Road,2500000,"2 Floors / 2,148 Sq. Ft. / House",empty neighborhood
39th Street,899000,Mixed Use Townhouse,Sunset Park
